Region,MSA,City,State,Project_Name,Address,Developer,Units,Status,Issue_Date,Estimated_Cost_USD,Cost_Display,Permit_Type,Permit_Number,Building_Class,Class_A_Likely,Net_Absorption_Units_Annual,Absorption_Rate_Pct,Occupancy_Rate_Pct,Vacancy_Rate_Pct,Avg_Effective_Rent_USD,YoY_Rent_Growth_Pct,Total_Units_Under_Construction,Units_Delivered_2024,Units_Delivered_2025,Market_Trend,Concession_Prevalence,Market_Commentary,Description,Latitude,Longitude,Data_Source,Absorption_Data_Source,Retrieved_Date,CapRate_ClassA_Stab_High,CapRate_ClassA_Stab_Low,CapRate_ClassA_Stab_Range,CapRate_ClassA_VA_High,CapRate_ClassA_VA_Low,CapRate_ClassA_VA_Range,CapRate_ClassB_Stab_High,CapRate_ClassB_Stab_Low,CapRate_ClassB_Stab_Range,CapRate_ClassB_VA_High,CapRate_ClassB_VA_Low,CapRate_ClassC_Stab_High,CapRate_ClassC_Stab_Low,CapRate_ClassC_Stab_Range,CapRate_Data_Source,CapRate_Notes,CapRate_Overall_Market,CapRate_Source_Verified,CapRate_Trend,Investor_Demand,Market_Tier,Typical_Price_Per_Unit_ClassB_USD,Typical_Price_Per_Unit_USD
Southeast,"Hattiesburg, MS",Hattiesburg,MS,The Park at Hattiesburg,"1500 Hardy St, Hattiesburg, MS 39401",Parkside Development,110.0,Permitted,2023,27000000.0,$27M,New Construction - Multifamily Class A,HBG-2023-0678,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"5 stories, Class A apartments with pool, fitness center, and walking trails",,,hattiesburgms.gov/building-permits,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,The Reserve at University,"2100 Hardy St, Hattiesburg, MS 39401",University Realty Partners,100.0,Under Construction,2024,25000000.0,$25M,New Construction - Multifamily Class A,HBG-2024-0123,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"5 stories, targeted at university professionals and students, includes study lounges and fitness center",,,localnewsms.com/real-estate,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,Oakwood Residences,"500 Oakwood Dr, Hattiesburg, MS 39401",Oakwood Development Group,90.0,Planned,2025,22000000.0,$22M,New Construction - Multifamily Class A,,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"5 stories, planned luxury apartments with extensive amenities including dog park and rooftop terrace",,,hattiesburgbusinessjournal.com,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,Magnolia Place Apartments,"3500 Hardy St, Hattiesburg, MS 39401",Magnolia Development Group,85.0,Permitted,2023,19000000.0,$19M,New Construction - Multifamily Class A,HBG-2023-0789,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"4 stories, Class A market-rate, includes clubhouse and green spaces",,,hattiesburgms.gov/building-permits,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,Cedar Creek Apartments,"4500 Hardy St, Hattiesburg, MS 39401",Cedar Creek Development LLC,75.0,Permitted,2023,17000000.0,$17M,New Construction - Multifamily Class A,HBG-2023-0999,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"3 stories, luxury finishes, gated community with pool and clubhouse",,,hattiesburgms.gov/building-permits,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,The Enclave at Hattiesburg,"2300 Hardy St, Hattiesburg, MS 39401",Enclave Development LLC,65.0,Under Construction,2024,16000000.0,$16M,New Construction - Multifamily Class A,HBG-2024-0456,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"4 stories, luxury finishes, gated community with pool and clubhouse",,,enclavedevelopment.com/projects,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,The Lofts at Pine Street,"800 Pine St, Hattiesburg, MS 39401",Pine Street Properties,60.0,Under Construction,2024,15000000.0,$15M,New Construction - Multifamily Class A,HBG-2024-0345,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"4 stories, mixed-use with retail on ground floor, modern design",,,pine-street-properties.com/news,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"High Point, NC",High Point,NC,The Reserve at Westchester,"1500 Westchester Dr, High Point, NC 27262",Alliance Residential,200.0,Permitted,2023,55000000.0,$55M,New Construction - Multifamily Class A,HP2023-0789,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","4 stories, luxury amenities, located in Westchester submarket, includes dog park and pool",,,https://www.allianceresidential.com/projects/reserve-westchester,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,The Standard at High Point,"1101 N Main St, High Point, NC 27262",Greystar Real Estate Partners,180.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,HP2023-0456,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","7 stories, luxury amenities including pool, fitness center, located in downtown High Point",,,https://www.greystar.com/properties/the-standard-high-point,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,The Pointe at High Point,"1300 E Green Dr, High Point, NC 27265",Wood Partners,160.0,Permitted,2023,42000000.0,$42M,New Construction - Multifamily Class A,HP2023-0890,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","5 stories, luxury market-rate apartments, includes fitness center and pool",,,https://www.woodpartners.com/projects/the-pointe-high-point,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,The Reserve at Oak Hollow,"600 Oak Hollow Blvd, High Point, NC 27265",Alliance Residential,140.0,Permitted,2024,40000000.0,$40M,New Construction - Multifamily Class A,HP2024-0780,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","5 stories, luxury apartments near Oak Hollow Lake, includes pool and fitness center",,,https://www.allianceresidential.com/projects/reserve-oak-hollow,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,The District at High Point,"700 W English Rd, High Point, NC 27262",Raleigh Development Group,130.0,Planned,2025,38000000.0,$38M,New Construction - Multifamily Class A,,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","Mixed-use project with retail and 6-story residential tower, planned for 2025 delivery",,,https://www.raleighdevelopmentgroup.com/projects/district-high-point,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,The Lofts at Oak Hollow,"500 Oak Hollow Blvd, High Point, NC 27265",Crescent Communities,120.0,Permitted,2023,32000000.0,$32M,New Construction - Multifamily Class A,HP2023-0678,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","5 stories, upscale finishes, near Oak Hollow Lake, includes clubhouse and green spaces",,,https://www.crescentcommunities.com/projects/lofts-at-oak-hollow,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,Summit at High Point,"900 Summit Ave, High Point, NC 27262",Mosaic Development Partners,110.0,Under Construction,2024,30000000.0,$30M,New Construction - Multifamily Class A,HP2024-0567,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","7 stories, luxury finishes, located near High Point University, includes clubhouse",,,https://www.mosaicdevelopment.com/summit-high-point,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,CityView Apartments,"800 N Main St, High Point, NC 27262",Trinity Capital Advisors,90.0,Under Construction,2024,25000000.0,$25M,New Construction - Multifamily Class A,HP2024-0345,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","6 stories, downtown location, mixed-use with retail on ground floor",,,https://www.trinitycapitaladvisors.com/cityview-apartments,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,The Gardens at High Point,"400 Garden St, High Point, NC 27260",Capstone Real Estate Services,85.0,Permitted,2023,22000000.0,$22M,New Construction - Multifamily Class A,HP2023-0999,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","4 stories, garden-style apartments, includes walking trails and community center",,,https://www.capstoneres.com/projects/gardens-high-point,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"High Point, NC",High Point,NC,Elm Street Residences,"220 Elm St, High Point, NC 27260",Lennar Multifamily Communities,75.0,Under Construction,2024,18000000.0,$18M,New Construction - Multifamily Class A,HP2024-0123,A,yes,400.0,72.0,94.5,5.5,1125.0,3.0,350.0,250.0,200.0,Improving,Moderate,"Market benefits from regional growth and limited new supply, supporting absorption.","6 stories, modern design, located in central High Point, includes rooftop terrace",,,https://www.lennar.com/multifamily/elm-street-residences,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Mid-secondary market with moderate investor interest and slight cap rate expansion.,6.05,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,85000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,Palmetto Pointe,"200 Palmetto Bay Rd, Bluffton, SC 29910",Palmetto Pointe Development LLC,150.0,Under Construction,2024,60000000.0,$60M,New Construction - Multifamily Class A,BL-2024-0123,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,"6-story luxury apartments in Bluffton submarket; includes clubhouse, pool, and dog park",,,https://www.palmettopointebluffton.com,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,The Palms at Hilton Head,"400 Palms Blvd, Hilton Head Island, SC 29928",Palms Development Group,130.0,Planned,2025,55000000.0,$55M,New Construction - Multifamily Class A,,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,"Planned 5-story luxury apartments with extensive amenities including pool, spa, and clubhouse",,,https://www.palmsdevelopmentgroup.com/news,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,The Residences at Shelter Cove,"1 Shelter Cove Ln, Hilton Head Island, SC 29928",Shelter Cove Development Group,120.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,HH-2023-0456,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,"5-story luxury apartments with waterfront views, located in Shelter Cove submarket; includes pool, fitness center, and clubhouse",,,https://www.sheltercovedevelopment.com/projects,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,Bluffton Landing Apartments,"300 Bluffton Rd, Bluffton, SC 29910",Bluffton Landing LLC,110.0,Under Construction,2024,42000000.0,$42M,New Construction - Multifamily Class A,BL-2024-0345,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,5-story Class A apartments with mixed-use retail component; includes fitness center and pool,,,https://www.blufftonlanding.com,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,The Vue at Hilton Head,"50 Sea Pines Dr, Hilton Head Island, SC 29928",Vue Development Partners,90.0,Permitted,2023,38000000.0,$38M,New Construction - Multifamily Class A,HH-2023-0999,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,4-story mid-rise with upscale finishes and resort-style amenities; located near Sea Pines Resort,,,https://www.vuedevelopmentpartners.com/projects,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,Harbour Town Apartments,"15 Lighthouse Rd, Hilton Head Island, SC 29928",Harbour Town Properties LLC,85.0,Permitted,2023,32000000.0,$32M,New Construction - Multifamily Class A,HH-2023-0789,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,4-story Class A apartments near Harbour Town Marina; amenities include rooftop terrace and private parking,,,https://www.harbourtownproperties.com/news,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,Bluffton Reserve Apartments,"150 Reserve Dr, Bluffton, SC 29910",Reserve Development LLC,75.0,Permitted,2023,28000000.0,$28M,New Construction - Multifamily Class A,BL-2023-0567,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,4-story Class A apartments with green building certifications; includes community garden and fitness center,,,https://www.reservedevelopment.com/projects,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
Southeast,"Hilton Head, SC",Hilton Head,SC,The Cottages at Hilton Head,"250 Cottage Ln, Hilton Head Island, SC 29928",Cottages Development Group,65.0,Permitted,2023,27000000.0,$27M,New Construction - Multifamily Class A,HH-2023-0821,A,yes,300.0,80.0,95.5,4.5,1600.0,4.0,200.0,150.0,140.0,Improving,Low,Strong seasonal demand and limited inventory drive high occupancy and rent growth.,Low-rise luxury apartments with cottage-style architecture; includes pool and walking trails,,,https://www.cottagesdevelopment.com,CBRE,2026-03-07,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,Marcus & Millichap,Coastal secondary market with steady demand and stable cap rates.,5.45,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,140000.0
