"ZIP_Code","City","State","Metro_MSA","County","Total_Population","Total_Housing_Units","MF_Units_5plus_Stock","Renter_Share_Pct","Median_Gross_Rent_Monthly","Median_HH_Income","MF_MedianSalePrice_PerUnit_Latest","MF_MedianSalePrice_PerUnit_12MoAgo","MF_MedianSalePrice_PerUnit_24MoAgo","MF_Price_PerSF","MF_CapRate_At_Sale_Pct","MF_Sale_Volume_Annual_Deals","MF_Avg_Building_Size_Units","MF_YoY_PriceChange_Pct","MF_24Mo_PriceChange_Pct","Market_Type","MF_GrossRentMultiplier","MF_Price_Trend","Data_Source","Data_Period","Note","","","","","","","","","","","","","","","","","","","","","","","",""
"76114","River Oaks","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","27297","9635","6330","45.1","1153","63454","158496","166540","179782","257","4.65","16","260","-4.83","-11.84","Sun Belt","11.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76115","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","21355","6074","4769","53.8","1103","45311","135352","143457","155720","219","4.75","12","260","-5.65","-13.08","Sun Belt","10.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76116","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","49232","22150","17081","66.8","1143","50982","144519","152157","164450","234","4.65","43","260","-5.02","-12.12","Sun Belt","10.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76117","Haltom City","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","32692","11679","7944","48","1133","49782","142457","151228","164291","231","4.65","20","260","-5.8","-13.29","Sun Belt","10.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76118","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","16822","5849","2352","30","1370","89394","203124","217408","237433","329","4.65","6","260","-6.57","-14.45","Sun Belt","12.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76119","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","51401","14805","9785","46.1","1151","44605","138412","148304","162094","224","4.75","24","260","-6.67","-14.61","Sun Belt","10","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76120","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","19842","7807","5081","52.1","1294","70129","176732","187933","204433","287","4.65","13","260","-5.96","-13.55","Sun Belt","11.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76123","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","40973","12777","4810","22.1","2028","91180","257182","276332","302531","417","4.65","12","260","-6.93","-14.99","Sun Belt","10.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76126","Benbrook","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","25480","9159","2202","17.3","1544","106467","234968","243037","259863","381","4.65","6","260","-3.32","-9.58","Sun Belt","12.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76127","","","","","1657","44","65","100","1794","103971","190817","195409","202609","313","5.55","","120","-2.35","-5.82","Secondary","8.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76131","Saginaw","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","50572","16817","6341","24.3","1649","101087","237606","253555","276415","385","4.75","16","260","-6.29","-14.04","Sun Belt","12","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76132","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","26709","12405","9121","68","1271","68284","172958","179157","191707","280","4.65","23","260","-3.46","-9.78","Sun Belt","11.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76133","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","54241","19147","10588","39.5","1348","69506","180355","189389","204391","292","4.65","26","260","-4.77","-11.76","Sun Belt","11.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76134","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","29211","9983","5682","38","1289","65516","171459","177384","189688","278","4.75","14","260","-3.34","-9.61","Sun Belt","11.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76135","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","18648","7724","3762","35.1","1156","69525","165152","170929","182832","268","4.65","9","260","-3.38","-9.67","Sun Belt","11.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76137","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","58970","21937","11440","40.7","1519","86733","212124","224970","244270","344","4.65","29","260","-5.71","-13.16","Sun Belt","11.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76140","Everman","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","31882","10064","5249","33.4","1393","70933","185431","194026","208936","301","4.65","13","260","-4.43","-11.25","Sun Belt","11.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76148","Watauga","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","24080","8071","3233","20.4","1758","88121","232541","247147","268709","377","4.65","8","260","-5.91","-13.46","Sun Belt","11","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76155","","","","","6295","3457","3436","99.4","1320","59653","126922","131213","136784","209","5.55","7","120","-3.27","-7.21","Secondary","8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76164","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","13853","4422","3283","41.5","1040","52691","138159","146339","158785","224","4.65","8","260","-5.59","-12.99","Sun Belt","11.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76177","","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","21967","8720","4748","48.8","1640","102719","238617","252078","273048","387","4.65","12","260","-5.34","-12.61","Sun Belt","12.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76179","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","74074","24505","8964","21.7","1754","106288","251429","260359","278592","408","4.65","22","260","-3.43","-9.75","Sun Belt","11.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76180","North Richland Hills","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","37271","14943","8636","49.9","1427","76416","193923","206719","225178","314","4.65","22","260","-6.19","-13.88","Sun Belt","11.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76182","North Richland Hills","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","30509","11252","2841","15.2","1688","110669","250827","262839","283292","407","4.65","7","260","-4.57","-11.46","Sun Belt","12.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76201","Denton","TX","Dallas-Fort Worth-Arlington, TX","Denton County","28345","11217","10818","80.8","1076","37703","125169","134576","147414","203","4.75","27","260","-6.99","-15.09","Sun Belt","9.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76205","Denton","TX","Dallas-Fort Worth-Arlington, TX","Denton County","20734","7698","5844","61.5","1288","60196","165756","174040","187804","269","4.75","15","260","-4.76","-11.74","Sun Belt","10.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76207","Denton","TX","Dallas-Fort Worth-Arlington, TX","Denton County","16685","6578","3125","34.7","1522","88152","213862","227392","247296","347","4.65","8","260","-5.95","-13.52","Sun Belt","11.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76208","Denton","TX","Dallas-Fort Worth-Arlington, TX","Denton County","27364","8373","3346","32.6","1446","100314","220693","229339","245897","358","4.65","8","260","-3.77","-10.25","Sun Belt","12.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
