zip_code,metro,lat,lng,insurance_cost_pct_of_ebi,avg_annual_premium_per_unit,premium_yoy_chg_pct,carrier_availability,data_source,as_of_date,source_url
78411,Corpus Christi,27.846,-97.3758,0.65,852.0,19.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
78412,Corpus Christi,27.7306,-97.4006,0.58,694.0,19.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
78413,Corpus Christi,27.8118,-97.3349,0.54,883.0,17.2,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
78414,Corpus Christi,27.8473,-97.3811,0.59,646.0,20.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
78415,Corpus Christi,27.862,-97.2876,0.59,775.0,17.84,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79401,Lubbock,33.5153,-101.7663,0.52,695.0,17.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79402,Lubbock,33.7197,-102.015,0.55,526.0,18.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79403,Lubbock,33.5141,-101.7007,0.51,619.0,16.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79404,Lubbock,33.6251,-101.988,0.55,688.0,15.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79405,Lubbock,33.6265,-101.9366,0.54,556.0,19.89,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79406,Lubbock,33.522,-101.6911,0.49,569.0,21.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79407,Lubbock,33.5654,-101.9654,0.55,616.0,16.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79408,Lubbock,33.4399,-101.7233,0.5,712.0,16.42,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79409,Lubbock,33.6062,-101.936,0.44,572.0,16.5,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79410,Lubbock,33.6885,-101.9207,0.61,520.0,17.3,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79101,Amarillo,35.119,-101.738,0.53,528.0,16.81,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79102,Amarillo,35.1821,-101.8009,0.43,688.0,15.3,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79103,Amarillo,35.28,-101.7577,0.6,680.0,17.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79104,Amarillo,35.2449,-101.8237,0.51,601.0,15.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79105,Amarillo,35.1416,-101.7652,0.46,537.0,18.73,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79106,Amarillo,35.0753,-101.959,0.54,619.0,20.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79107,Amarillo,35.2465,-101.9093,0.49,711.0,19.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79108,Amarillo,35.3533,-102.0021,0.45,663.0,19.34,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79109,Amarillo,35.3543,-101.6868,0.46,673.0,20.85,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
79110,Amarillo,35.2963,-101.8671,0.44,727.0,19.34,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76201,Denton,33.2099,-97.0283,0.34,467.0,19.62,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76202,Denton,33.1825,-97.2035,0.39,461.0,21.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76203,Denton,33.135,-97.2498,0.37,377.0,20.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76204,Denton,33.1825,-97.0021,0.37,436.0,19.02,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76205,Denton,33.0919,-97.2902,0.44,518.0,20.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76206,Denton,33.2081,-97.0504,0.4,403.0,18.08,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76207,Denton,33.1922,-97.0169,0.36,471.0,17.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76208,Denton,33.1471,-96.9693,0.37,468.0,17.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76209,Denton,33.2857,-97.0391,0.4,447.0,15.39,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
76210,Denton,33.2026,-96.9928,0.39,493.0,16.15,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75401,Greenville TX,33.1181,-96.1485,0.41,472.0,16.09,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75402,Greenville TX,33.1258,-96.0154,0.36,439.0,18.43,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75403,Greenville TX,33.1463,-96.0361,0.43,512.0,20.35,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75404,Greenville TX,33.2625,-96.1611,0.31,453.0,20.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75405,Greenville TX,33.2091,-96.2445,0.4,429.0,19.16,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75406,Greenville TX,33.055,-96.173,0.33,418.0,21.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75407,Greenville TX,33.2114,-96.043,0.37,495.0,16.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75408,Greenville TX,33.114,-96.1377,0.32,510.0,17.91,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75409,Greenville TX,33.065,-96.1166,0.37,397.0,19.24,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
75410,Greenville TX,33.3071,-95.9658,0.37,404.0,15.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36101,Montgomery,32.3959,-86.2919,0.48,609.0,17.71,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36102,Montgomery,32.2358,-86.2049,0.5,453.0,18.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36103,Montgomery,32.4886,-86.4499,0.44,457.0,16.88,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36104,Montgomery,32.3342,-86.1669,0.52,601.0,15.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36105,Montgomery,32.3037,-86.432,0.39,518.0,21.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36106,Montgomery,32.4883,-86.3256,0.42,519.0,16.17,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36107,Montgomery,32.3615,-86.2148,0.49,493.0,15.39,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36108,Montgomery,32.2218,-86.463,0.41,568.0,17.88,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36109,Montgomery,32.2646,-86.1847,0.53,479.0,15.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36110,Montgomery,32.4829,-86.4256,0.52,610.0,21.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36601,Mobile,30.611,-87.8918,0.5,679.0,21.34,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36602,Mobile,30.5864,-88.2037,0.55,589.0,15.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36603,Mobile,30.7569,-88.1984,0.58,621.0,16.3,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36604,Mobile,30.7953,-87.919,0.5,624.0,17.71,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36605,Mobile,30.5644,-88.0322,0.48,513.0,17.23,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36606,Mobile,30.7494,-88.1855,0.46,584.0,20.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36607,Mobile,30.6156,-87.9536,0.59,598.0,17.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36608,Mobile,30.6756,-88.1351,0.52,616.0,18.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36609,Mobile,30.5489,-88.0187,0.54,530.0,18.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
36610,Mobile,30.5534,-88.1658,0.57,633.0,20.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31201,Macon,32.9122,-83.5236,0.5,603.0,15.61,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31202,Macon,32.8308,-83.8022,0.41,520.0,17.73,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31203,Macon,32.881,-83.6344,0.52,541.0,21.24,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31204,Macon,32.8412,-83.5994,0.51,596.0,15.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31205,Macon,32.8797,-83.7902,0.39,463.0,19.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31206,Macon,32.7735,-83.6513,0.52,465.0,15.41,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31207,Macon,32.934,-83.7794,0.44,536.0,20.93,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31208,Macon,32.7645,-83.4904,0.38,595.0,16.76,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31209,Macon,32.9827,-83.6256,0.43,461.0,19.71,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
31210,Macon,32.8647,-83.7167,0.39,455.0,15.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30901,Augusta,33.4576,-81.844,0.48,614.0,18.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30902,Augusta,33.4432,-82.0922,0.48,607.0,16.63,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30903,Augusta,33.4799,-81.9335,0.47,531.0,16.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30904,Augusta,33.3942,-81.9079,0.52,555.0,17.75,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30905,Augusta,33.393,-81.9894,0.37,570.0,18.97,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30906,Augusta,33.3948,-82.168,0.48,475.0,16.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30907,Augusta,33.418,-81.9768,0.51,534.0,20.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30908,Augusta,33.5507,-82.1129,0.43,598.0,16.47,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30909,Augusta,33.5734,-82.1482,0.4,505.0,16.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
30910,Augusta,33.5498,-81.9518,0.4,476.0,17.18,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70801,Baton Rouge,30.5762,-91.2582,0.62,751.0,19.16,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70802,Baton Rouge,30.5067,-91.0399,0.76,992.0,19.89,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70803,Baton Rouge,30.5539,-91.1479,0.81,903.0,18.02,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70804,Baton Rouge,30.3378,-91.3183,0.75,740.0,21.43,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70805,Baton Rouge,30.5312,-91.2347,0.76,795.0,15.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70806,Baton Rouge,30.5972,-91.0817,0.87,977.0,18.93,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70807,Baton Rouge,30.4069,-91.1238,0.62,945.0,17.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70808,Baton Rouge,30.3899,-91.2711,0.83,1055.0,18.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70809,Baton Rouge,30.5456,-91.3632,0.64,940.0,18.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70810,Baton Rouge,30.3322,-91.1683,0.63,766.0,19.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70811,Baton Rouge,30.3089,-91.3416,0.77,875.0,19.96,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70812,Baton Rouge,30.4158,-91.2374,0.73,1034.0,19.77,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70813,Baton Rouge,30.3226,-91.3601,0.75,957.0,17.98,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70814,Baton Rouge,30.5252,-91.3368,0.79,1051.0,19.01,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70815,Baton Rouge,30.5757,-91.0282,0.83,1052.0,20.87,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71101,Shreveport,32.5358,-93.8159,0.69,1031.0,17.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71102,Shreveport,32.4687,-93.6927,0.67,961.0,19.87,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71103,Shreveport,32.6235,-93.7468,0.85,815.0,15.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71104,Shreveport,32.5257,-93.9166,0.72,919.0,16.97,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71105,Shreveport,32.4053,-93.7802,0.76,1049.0,16.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71106,Shreveport,32.4774,-93.6079,0.74,879.0,16.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71107,Shreveport,32.58,-93.6863,0.72,1055.0,18.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71108,Shreveport,32.4673,-93.6525,0.83,930.0,16.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71109,Shreveport,32.5288,-93.7222,0.8,1026.0,15.24,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
71110,Shreveport,32.6259,-93.6311,0.7,795.0,17.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70501,Lafayette,30.3512,-92.1268,0.62,778.0,20.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70502,Lafayette,30.3597,-92.1401,0.85,763.0,19.95,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70503,Lafayette,30.2337,-92.0247,0.66,790.0,18.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70504,Lafayette,30.183,-91.9374,0.72,953.0,20.83,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70505,Lafayette,30.3388,-92.1054,0.7,829.0,17.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70506,Lafayette,30.0771,-92.1089,0.75,792.0,19.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70507,Lafayette,30.3403,-92.1842,0.72,1033.0,21.61,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70508,Lafayette,30.295,-92.1503,0.78,861.0,18.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70509,Lafayette,30.1123,-92.1867,0.78,846.0,18.04,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
70510,Lafayette,30.088,-92.1943,0.82,775.0,17.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74101,Tulsa,36.1745,-96.0746,0.52,566.0,15.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74102,Tulsa,36.1187,-95.8542,0.54,517.0,19.2,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74103,Tulsa,36.0864,-95.8175,0.54,537.0,16.4,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74104,Tulsa,36.166,-96.0692,0.59,680.0,18.88,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74105,Tulsa,36.2434,-95.8459,0.61,585.0,19.62,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74106,Tulsa,36.0844,-96.0303,0.45,642.0,21.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74107,Tulsa,36.2812,-95.9983,0.48,575.0,15.97,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74108,Tulsa,36.2384,-95.9567,0.52,647.0,19.78,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74109,Tulsa,36.0999,-96.1434,0.47,708.0,21.59,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74110,Tulsa,36.0791,-96.0878,0.61,618.0,19.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74111,Tulsa,36.1083,-96.0022,0.52,554.0,19.8,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74112,Tulsa,36.116,-95.9311,0.52,528.0,16.8,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74113,Tulsa,36.151,-95.9039,0.55,692.0,17.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74114,Tulsa,36.2011,-95.9272,0.49,677.0,18.06,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
74115,Tulsa,36.2697,-95.9837,0.58,621.0,16.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67201,Wichita,37.5655,-97.2979,0.46,590.0,16.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67202,Wichita,37.5796,-97.2017,0.46,571.0,16.04,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67203,Wichita,37.8148,-97.3073,0.38,535.0,15.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67204,Wichita,37.5886,-97.4371,0.51,481.0,20.3,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67205,Wichita,37.5617,-97.1932,0.44,581.0,18.44,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67206,Wichita,37.6108,-97.3717,0.52,506.0,21.36,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67207,Wichita,37.7449,-97.4853,0.5,581.0,20.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67208,Wichita,37.5525,-97.2897,0.48,553.0,15.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67209,Wichita,37.652,-97.4215,0.46,603.0,17.98,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
67210,Wichita,37.7183,-97.3327,0.42,574.0,17.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57101,Sioux Falls,43.6647,-96.8655,0.34,449.0,21.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57102,Sioux Falls,43.4412,-96.7373,0.36,451.0,16.41,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57103,Sioux Falls,43.5347,-96.7066,0.36,397.0,15.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57104,Sioux Falls,43.5353,-96.6422,0.32,406.0,17.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57105,Sioux Falls,43.5328,-96.6177,0.44,471.0,19.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57106,Sioux Falls,43.4462,-96.7464,0.32,454.0,19.59,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57107,Sioux Falls,43.5053,-96.735,0.38,408.0,17.5,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57108,Sioux Falls,43.6601,-96.5606,0.44,497.0,21.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57109,Sioux Falls,43.5044,-96.8466,0.39,441.0,19.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
57110,Sioux Falls,43.4048,-96.7543,0.39,496.0,20.18,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58101,Fargo,46.8219,-96.8051,0.44,516.0,20.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58102,Fargo,46.9293,-96.9542,0.43,448.0,21.24,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58103,Fargo,46.8685,-96.96,0.37,403.0,16.86,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58104,Fargo,46.854,-96.8947,0.37,408.0,16.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58105,Fargo,46.7526,-96.6571,0.33,409.0,17.43,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58106,Fargo,46.7333,-96.9637,0.44,508.0,21.36,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58107,Fargo,46.834,-96.6454,0.36,437.0,18.92,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58108,Fargo,46.7681,-96.6802,0.41,443.0,19.81,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58109,Fargo,46.9197,-96.6369,0.36,425.0,18.46,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
58110,Fargo,46.8312,-96.8584,0.36,405.0,15.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59101,Billings,45.7226,-108.5036,0.43,461.0,16.57,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59102,Billings,45.7348,-108.5551,0.41,467.0,16.23,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59103,Billings,45.8289,-108.4262,0.41,526.0,20.92,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59104,Billings,45.9326,-108.4693,0.36,453.0,19.64,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59105,Billings,45.6543,-108.569,0.32,485.0,20.85,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59106,Billings,45.7321,-108.3896,0.42,442.0,16.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59107,Billings,45.6753,-108.3374,0.38,504.0,17.86,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59108,Billings,45.9179,-108.4563,0.37,416.0,18.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59109,Billings,45.925,-108.4504,0.33,393.0,18.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59110,Billings,45.8482,-108.3526,0.33,527.0,16.97,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59715,Bozeman,45.82,-111.0576,0.47,593.0,21.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59716,Bozeman,45.6464,-111.0746,0.45,424.0,17.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59717,Bozeman,45.6607,-111.0085,0.36,592.0,17.29,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59718,Bozeman,45.5657,-111.215,0.45,508.0,18.03,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59719,Bozeman,45.7141,-110.925,0.38,456.0,20.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59720,Bozeman,45.7795,-110.9759,0.37,548.0,21.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59721,Bozeman,45.7382,-111.0428,0.44,536.0,16.61,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59722,Bozeman,45.5393,-111.1085,0.37,540.0,15.63,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59723,Bozeman,45.6453,-111.0969,0.38,440.0,20.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
59724,Bozeman,45.5952,-111.2139,0.38,539.0,16.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50301,Des Moines,41.5086,-93.7149,0.48,576.0,21.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50302,Des Moines,41.5788,-93.6806,0.47,565.0,16.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50303,Des Moines,41.6731,-93.4509,0.44,459.0,19.16,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50304,Des Moines,41.4961,-93.6251,0.4,594.0,17.81,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50305,Des Moines,41.67,-93.6116,0.47,453.0,21.17,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50306,Des Moines,41.5114,-93.5099,0.44,427.0,17.15,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50307,Des Moines,41.7073,-93.527,0.47,428.0,18.73,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50308,Des Moines,41.6494,-93.6248,0.47,513.0,16.98,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50309,Des Moines,41.6649,-93.6598,0.46,459.0,21.01,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50310,Des Moines,41.4964,-93.5153,0.44,488.0,17.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50311,Des Moines,41.6239,-93.6891,0.39,591.0,20.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50312,Des Moines,41.5786,-93.5743,0.49,441.0,19.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50313,Des Moines,41.6442,-93.4532,0.44,527.0,21.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50314,Des Moines,41.5605,-93.5765,0.38,491.0,19.75,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
50315,Des Moines,41.6548,-93.4897,0.38,465.0,17.5,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52401,Cedar Rapids,41.8816,-91.536,0.44,562.0,18.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52402,Cedar Rapids,41.9925,-91.6004,0.42,550.0,17.4,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52403,Cedar Rapids,41.962,-91.7474,0.36,468.0,15.57,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52404,Cedar Rapids,41.9366,-91.5163,0.46,523.0,16.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52405,Cedar Rapids,42.1062,-91.7485,0.45,533.0,18.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52406,Cedar Rapids,42.0435,-91.6675,0.44,576.0,18.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52407,Cedar Rapids,42.1199,-91.6108,0.48,508.0,15.86,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52408,Cedar Rapids,41.9025,-91.6681,0.47,560.0,17.98,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52409,Cedar Rapids,42.079,-91.5166,0.35,567.0,20.2,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
52410,Cedar Rapids,42.0351,-91.543,0.36,510.0,17.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
66101,Kansas City KS,39.1364,-94.499,0.32,468.0,21.27,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
