zip_code,metro,lat,lng,job_growth_yoy_pct,unemployment_rate_pct,top_growth_sector,data_source,as_of_date,source_url
70807,Baton Rouge,30.4069,-91.1238,1.76,5.05,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70808,Baton Rouge,30.3899,-91.2711,1.75,4.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70809,Baton Rouge,30.5456,-91.3632,1.57,4.54,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70810,Baton Rouge,30.3322,-91.1683,1.38,4.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70811,Baton Rouge,30.3089,-91.3416,1.52,4.64,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70812,Baton Rouge,30.4158,-91.2374,1.44,5.84,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70813,Baton Rouge,30.3226,-91.3601,1.48,5.86,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70814,Baton Rouge,30.5252,-91.3368,1.29,4.56,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70815,Baton Rouge,30.5757,-91.0282,1.59,5.39,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71101,Shreveport,32.5358,-93.8159,1.21,5.3,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71102,Shreveport,32.4687,-93.6927,1.34,6.22,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71103,Shreveport,32.6235,-93.7468,1.39,6.92,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71104,Shreveport,32.5257,-93.9166,1.17,6.56,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71105,Shreveport,32.4053,-93.7802,1.01,6.76,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71106,Shreveport,32.4774,-93.6079,1.06,6.42,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71107,Shreveport,32.58,-93.6863,1.34,5.24,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71108,Shreveport,32.4673,-93.6525,1.24,5.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71109,Shreveport,32.5288,-93.7222,1.02,7.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
71110,Shreveport,32.6259,-93.6311,1.21,6.17,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70501,Lafayette,30.3512,-92.1268,1.67,6.8,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70502,Lafayette,30.3597,-92.1401,1.67,5.47,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70503,Lafayette,30.2337,-92.0247,1.35,6.02,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70504,Lafayette,30.183,-91.9374,1.76,4.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70505,Lafayette,30.3388,-92.1054,1.25,4.9,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70506,Lafayette,30.0771,-92.1089,1.72,6.55,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70507,Lafayette,30.3403,-92.1842,1.75,6.24,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70508,Lafayette,30.295,-92.1503,1.28,6.15,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70509,Lafayette,30.1123,-92.1867,1.57,4.93,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70510,Lafayette,30.088,-92.1943,1.37,6.77,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74101,Tulsa,36.1745,-96.0746,1.93,4.68,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74102,Tulsa,36.1187,-95.8542,2.1,4.19,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74103,Tulsa,36.0864,-95.8175,1.73,3.93,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74104,Tulsa,36.166,-96.0692,1.62,4.88,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74105,Tulsa,36.2434,-95.8459,1.88,4.5,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74106,Tulsa,36.0844,-96.0303,1.76,4.6,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74107,Tulsa,36.2812,-95.9983,1.67,4.6,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74108,Tulsa,36.2384,-95.9567,2.04,3.45,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74109,Tulsa,36.0999,-96.1434,1.67,4.15,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74110,Tulsa,36.0791,-96.0878,1.78,4.91,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74111,Tulsa,36.1083,-96.0022,1.57,4.6,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74112,Tulsa,36.116,-95.9311,2.04,4.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74113,Tulsa,36.151,-95.9039,1.78,4.27,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74114,Tulsa,36.2011,-95.9272,1.67,4.57,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
74115,Tulsa,36.2697,-95.9837,1.63,4.05,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67201,Wichita,37.5655,-97.2979,2.03,3.61,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67202,Wichita,37.5796,-97.2017,1.7,4.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67203,Wichita,37.8148,-97.3073,1.74,4.67,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67204,Wichita,37.5886,-97.4371,1.57,4.56,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67205,Wichita,37.5617,-97.1932,2.01,4.86,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67206,Wichita,37.6108,-97.3717,1.65,4.54,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67207,Wichita,37.7449,-97.4853,1.54,4.21,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67208,Wichita,37.5525,-97.2897,1.73,4.6,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67209,Wichita,37.652,-97.4215,1.96,4.05,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
67210,Wichita,37.7183,-97.3327,1.52,4.33,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57101,Sioux Falls,43.6647,-96.8655,3.02,2.85,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57102,Sioux Falls,43.4412,-96.7373,2.72,2.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57103,Sioux Falls,43.5347,-96.7066,3.05,2.69,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57104,Sioux Falls,43.5353,-96.6422,2.65,2.43,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57105,Sioux Falls,43.5328,-96.6177,3.0,2.94,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57106,Sioux Falls,43.4462,-96.7464,3.05,2.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57107,Sioux Falls,43.5053,-96.735,3.11,2.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57108,Sioux Falls,43.6601,-96.5606,2.91,2.8,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57109,Sioux Falls,43.5044,-96.8466,3.09,2.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
57110,Sioux Falls,43.4048,-96.7543,3.21,2.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58101,Fargo,46.8219,-96.8051,2.07,2.55,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58102,Fargo,46.9293,-96.9542,2.85,2.12,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58103,Fargo,46.8685,-96.96,2.79,2.4,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58104,Fargo,46.854,-96.8947,2.16,1.93,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58105,Fargo,46.7526,-96.6571,2.17,2.41,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58106,Fargo,46.7333,-96.9637,2.26,1.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58107,Fargo,46.834,-96.6454,2.8,2.52,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58108,Fargo,46.7681,-96.6802,2.89,1.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58109,Fargo,46.9197,-96.6369,2.73,2.05,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
58110,Fargo,46.8312,-96.8584,2.08,2.54,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59101,Billings,45.7226,-108.5036,1.95,2.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59102,Billings,45.7348,-108.5551,2.29,2.74,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59103,Billings,45.8289,-108.4262,1.97,3.51,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59104,Billings,45.9326,-108.4693,2.16,2.66,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59105,Billings,45.6543,-108.569,1.99,3.03,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59106,Billings,45.7321,-108.3896,1.78,3.67,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59107,Billings,45.6753,-108.3374,1.81,3.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59108,Billings,45.9179,-108.4563,2.02,3.49,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59109,Billings,45.925,-108.4504,2.09,3.12,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59110,Billings,45.8482,-108.3526,1.75,2.79,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59715,Bozeman,45.82,-111.0576,3.13,2.92,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59716,Bozeman,45.6464,-111.0746,3.31,2.36,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59717,Bozeman,45.6607,-111.0085,2.93,2.33,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59718,Bozeman,45.5657,-111.215,3.88,2.54,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59719,Bozeman,45.7141,-110.925,3.11,2.45,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59720,Bozeman,45.7795,-110.9759,3.85,2.37,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59721,Bozeman,45.7382,-111.0428,3.02,2.09,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59722,Bozeman,45.5393,-111.1085,3.83,2.06,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59723,Bozeman,45.6453,-111.0969,3.18,2.33,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
59724,Bozeman,45.5952,-111.2139,3.43,2.1,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50301,Des Moines,41.5086,-93.7149,2.28,2.99,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50302,Des Moines,41.5788,-93.6806,2.64,2.74,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50303,Des Moines,41.6731,-93.4509,2.29,3.77,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50304,Des Moines,41.4961,-93.6251,2.12,3.67,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50305,Des Moines,41.67,-93.6116,2.11,3.4,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50306,Des Moines,41.5114,-93.5099,2.19,3.14,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50307,Des Moines,41.7073,-93.527,2.75,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50308,Des Moines,41.6494,-93.6248,2.43,3.24,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50309,Des Moines,41.6649,-93.6598,2.74,3.43,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50310,Des Moines,41.4964,-93.5153,2.88,3.61,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50311,Des Moines,41.6239,-93.6891,2.17,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50312,Des Moines,41.5786,-93.5743,2.89,2.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50313,Des Moines,41.6442,-93.4532,2.74,2.82,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50314,Des Moines,41.5605,-93.5765,2.26,3.23,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
50315,Des Moines,41.6548,-93.4897,2.9,3.4,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52401,Cedar Rapids,41.8816,-91.536,2.1,2.68,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52402,Cedar Rapids,41.9925,-91.6004,2.08,3.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52403,Cedar Rapids,41.962,-91.7474,2.18,3.65,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52404,Cedar Rapids,41.9366,-91.5163,2.02,3.51,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52405,Cedar Rapids,42.1062,-91.7485,1.92,3.17,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52406,Cedar Rapids,42.0435,-91.6675,2.27,3.22,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52407,Cedar Rapids,42.1199,-91.6108,1.93,3.34,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52408,Cedar Rapids,41.9025,-91.6681,2.34,3.3,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52409,Cedar Rapids,42.079,-91.5166,1.78,2.87,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
52410,Cedar Rapids,42.0351,-91.543,2.07,3.39,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66101,Kansas City KS,39.1364,-94.499,2.8,4.08,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66102,Kansas City KS,39.0606,-94.6368,3.23,4.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66103,Kansas City KS,39.034,-94.5227,2.84,3.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66104,Kansas City KS,39.2453,-94.4841,2.98,3.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66105,Kansas City KS,39.2634,-94.5186,2.85,3.61,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66106,Kansas City KS,39.0409,-94.6519,2.31,3.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66107,Kansas City KS,39.0177,-94.4766,2.7,3.52,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66108,Kansas City KS,38.9962,-94.578,2.47,4.41,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66109,Kansas City KS,39.2597,-94.7773,2.84,4.58,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
66110,Kansas City KS,39.1839,-94.5731,2.35,3.22,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68501,Lincoln NE,40.9359,-96.579,2.52,2.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68502,Lincoln NE,40.8606,-96.69,1.88,2.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68503,Lincoln NE,40.7792,-96.5399,2.08,2.51,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68504,Lincoln NE,40.7621,-96.8301,1.98,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68505,Lincoln NE,40.8326,-96.5664,2.42,2.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68506,Lincoln NE,40.755,-96.5533,1.91,2.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68507,Lincoln NE,40.7392,-96.8584,1.88,2.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68508,Lincoln NE,40.8472,-96.8042,1.88,3.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68509,Lincoln NE,40.7477,-96.6747,2.15,2.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
68510,Lincoln NE,40.7885,-96.6955,2.41,2.58,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53701,Madison WI,43.1115,-89.2574,2.24,2.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53702,Madison WI,43.1459,-89.308,2.04,2.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53703,Madison WI,42.968,-89.447,1.89,2.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53704,Madison WI,43.0892,-89.5189,2.07,2.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53705,Madison WI,42.9577,-89.5271,2.0,2.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53706,Madison WI,43.0212,-89.5086,2.04,2.32,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53707,Madison WI,43.1038,-89.3219,1.94,3.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53708,Madison WI,42.9813,-89.4513,2.1,2.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53709,Madison WI,43.1809,-89.5727,1.86,2.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53710,Madison WI,43.0885,-89.2825,2.58,2.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53711,Madison WI,43.1248,-89.4847,2.31,2.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53712,Madison WI,43.142,-89.2285,1.87,2.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53713,Madison WI,43.1649,-89.4684,2.16,2.78,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53714,Madison WI,42.9325,-89.2533,2.07,3.23,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
53715,Madison WI,43.0923,-89.5347,2.33,2.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54301,Green Bay,44.5754,-88.1087,1.82,3.64,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54302,Green Bay,44.6095,-88.0614,1.84,3.68,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54303,Green Bay,44.4123,-88.1275,1.96,2.66,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54304,Green Bay,44.5143,-87.8681,2.04,3.23,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54305,Green Bay,44.6082,-88.1399,1.66,3.13,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54306,Green Bay,44.5735,-87.9856,1.75,3.71,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54307,Green Bay,44.4297,-87.9844,2.02,2.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54308,Green Bay,44.4101,-87.9208,1.89,2.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54309,Green Bay,44.5047,-87.9614,2.1,2.94,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
54310,Green Bay,44.5906,-88.0885,2.05,3.55,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
47201,Columbus IN,39.3389,-86.052,2.85,4.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
47202,Columbus IN,39.2979,-85.8772,3.27,3.8,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
47203,Columbus IN,39.0799,-85.9561,2.36,3.26,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
47204,Columbus IN,39.1234,-85.804,3.15,4.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
47205,Columbus IN,39.1461,-85.8341,3.08,3.47,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
