zip_code,metro,lat,lng,avg_entitlement_months,zoning_friendly_score_1_10,impact_fee_per_unit,data_source,as_of_date,source_url
31202,Macon,32.8308,-83.8022,19,4,8151,NMHC/Local Planning,2025,https://www.nmhc.org
31203,Macon,32.881,-83.6344,19,4,7177,NMHC/Local Planning,2025,https://www.nmhc.org
31204,Macon,32.8412,-83.5994,18,4,8003,NMHC/Local Planning,2025,https://www.nmhc.org
31205,Macon,32.8797,-83.7902,17,4,9764,NMHC/Local Planning,2025,https://www.nmhc.org
31206,Macon,32.7735,-83.6513,20,4,9003,NMHC/Local Planning,2025,https://www.nmhc.org
31207,Macon,32.934,-83.7794,21,4,8329,NMHC/Local Planning,2025,https://www.nmhc.org
31208,Macon,32.7645,-83.4904,19,4,8067,NMHC/Local Planning,2025,https://www.nmhc.org
31209,Macon,32.9827,-83.6256,19,4,9340,NMHC/Local Planning,2025,https://www.nmhc.org
31210,Macon,32.8647,-83.7167,14,4,7753,NMHC/Local Planning,2025,https://www.nmhc.org
30901,Augusta,33.4576,-81.844,16,4,7284,NMHC/Local Planning,2025,https://www.nmhc.org
30902,Augusta,33.4432,-82.0922,15,4,8592,NMHC/Local Planning,2025,https://www.nmhc.org
30903,Augusta,33.4799,-81.9335,18,4,8432,NMHC/Local Planning,2025,https://www.nmhc.org
30904,Augusta,33.3942,-81.9079,16,4,9355,NMHC/Local Planning,2025,https://www.nmhc.org
30905,Augusta,33.393,-81.9894,18,4,9563,NMHC/Local Planning,2025,https://www.nmhc.org
30906,Augusta,33.3948,-82.168,18,4,8732,NMHC/Local Planning,2025,https://www.nmhc.org
30907,Augusta,33.418,-81.9768,20,4,9694,NMHC/Local Planning,2025,https://www.nmhc.org
30908,Augusta,33.5507,-82.1129,20,4,7742,NMHC/Local Planning,2025,https://www.nmhc.org
30909,Augusta,33.5734,-82.1482,17,4,7581,NMHC/Local Planning,2025,https://www.nmhc.org
30910,Augusta,33.5498,-81.9518,18,4,8791,NMHC/Local Planning,2025,https://www.nmhc.org
70801,Baton Rouge,30.5762,-91.2582,20,4,9582,NMHC/Local Planning,2025,https://www.nmhc.org
70802,Baton Rouge,30.5067,-91.0399,19,4,7108,NMHC/Local Planning,2025,https://www.nmhc.org
70803,Baton Rouge,30.5539,-91.1479,16,4,7901,NMHC/Local Planning,2025,https://www.nmhc.org
70804,Baton Rouge,30.3378,-91.3183,16,4,7064,NMHC/Local Planning,2025,https://www.nmhc.org
70805,Baton Rouge,30.5312,-91.2347,17,4,7337,NMHC/Local Planning,2025,https://www.nmhc.org
70806,Baton Rouge,30.5972,-91.0817,18,4,8921,NMHC/Local Planning,2025,https://www.nmhc.org
70807,Baton Rouge,30.4069,-91.1238,19,4,7267,NMHC/Local Planning,2025,https://www.nmhc.org
70808,Baton Rouge,30.3899,-91.2711,18,4,8803,NMHC/Local Planning,2025,https://www.nmhc.org
70809,Baton Rouge,30.5456,-91.3632,14,4,8828,NMHC/Local Planning,2025,https://www.nmhc.org
70810,Baton Rouge,30.3322,-91.1683,15,4,9358,NMHC/Local Planning,2025,https://www.nmhc.org
70811,Baton Rouge,30.3089,-91.3416,16,4,8179,NMHC/Local Planning,2025,https://www.nmhc.org
70812,Baton Rouge,30.4158,-91.2374,17,4,7447,NMHC/Local Planning,2025,https://www.nmhc.org
70813,Baton Rouge,30.3226,-91.3601,19,4,7065,NMHC/Local Planning,2025,https://www.nmhc.org
70814,Baton Rouge,30.5252,-91.3368,17,4,8587,NMHC/Local Planning,2025,https://www.nmhc.org
70815,Baton Rouge,30.5757,-91.0282,17,4,8587,NMHC/Local Planning,2025,https://www.nmhc.org
71101,Shreveport,32.5358,-93.8159,17,4,8177,NMHC/Local Planning,2025,https://www.nmhc.org
71102,Shreveport,32.4687,-93.6927,18,4,8063,NMHC/Local Planning,2025,https://www.nmhc.org
71103,Shreveport,32.6235,-93.7468,18,4,9691,NMHC/Local Planning,2025,https://www.nmhc.org
71104,Shreveport,32.5257,-93.9166,15,4,7654,NMHC/Local Planning,2025,https://www.nmhc.org
71105,Shreveport,32.4053,-93.7802,18,4,8664,NMHC/Local Planning,2025,https://www.nmhc.org
71106,Shreveport,32.4774,-93.6079,20,4,10007,NMHC/Local Planning,2025,https://www.nmhc.org
71107,Shreveport,32.58,-93.6863,19,4,7144,NMHC/Local Planning,2025,https://www.nmhc.org
71108,Shreveport,32.4673,-93.6525,16,4,9188,NMHC/Local Planning,2025,https://www.nmhc.org
71109,Shreveport,32.5288,-93.7222,20,4,9326,NMHC/Local Planning,2025,https://www.nmhc.org
71110,Shreveport,32.6259,-93.6311,17,4,9856,NMHC/Local Planning,2025,https://www.nmhc.org
70501,Lafayette,30.3512,-92.1268,17,4,8586,NMHC/Local Planning,2025,https://www.nmhc.org
70502,Lafayette,30.3597,-92.1401,19,4,9908,NMHC/Local Planning,2025,https://www.nmhc.org
70503,Lafayette,30.2337,-92.0247,15,4,7969,NMHC/Local Planning,2025,https://www.nmhc.org
70504,Lafayette,30.183,-91.9374,16,4,8065,NMHC/Local Planning,2025,https://www.nmhc.org
70505,Lafayette,30.3388,-92.1054,14,4,8426,NMHC/Local Planning,2025,https://www.nmhc.org
70506,Lafayette,30.0771,-92.1089,16,4,9608,NMHC/Local Planning,2025,https://www.nmhc.org
70507,Lafayette,30.3403,-92.1842,21,4,8686,NMHC/Local Planning,2025,https://www.nmhc.org
70508,Lafayette,30.295,-92.1503,20,4,9428,NMHC/Local Planning,2025,https://www.nmhc.org
70509,Lafayette,30.1123,-92.1867,17,4,9436,NMHC/Local Planning,2025,https://www.nmhc.org
70510,Lafayette,30.088,-92.1943,15,4,8792,NMHC/Local Planning,2025,https://www.nmhc.org
74101,Tulsa,36.1745,-96.0746,19,4,8019,NMHC/Local Planning,2025,https://www.nmhc.org
74102,Tulsa,36.1187,-95.8542,19,4,8097,NMHC/Local Planning,2025,https://www.nmhc.org
74103,Tulsa,36.0864,-95.8175,20,4,9865,NMHC/Local Planning,2025,https://www.nmhc.org
74104,Tulsa,36.166,-96.0692,20,4,8220,NMHC/Local Planning,2025,https://www.nmhc.org
74105,Tulsa,36.2434,-95.8459,19,4,9798,NMHC/Local Planning,2025,https://www.nmhc.org
74106,Tulsa,36.0844,-96.0303,18,4,9936,NMHC/Local Planning,2025,https://www.nmhc.org
74107,Tulsa,36.2812,-95.9983,15,4,9141,NMHC/Local Planning,2025,https://www.nmhc.org
74108,Tulsa,36.2384,-95.9567,20,4,7697,NMHC/Local Planning,2025,https://www.nmhc.org
74109,Tulsa,36.0999,-96.1434,15,4,7351,NMHC/Local Planning,2025,https://www.nmhc.org
74110,Tulsa,36.0791,-96.0878,17,4,8462,NMHC/Local Planning,2025,https://www.nmhc.org
74111,Tulsa,36.1083,-96.0022,20,4,7735,NMHC/Local Planning,2025,https://www.nmhc.org
74112,Tulsa,36.116,-95.9311,20,4,7985,NMHC/Local Planning,2025,https://www.nmhc.org
74113,Tulsa,36.151,-95.9039,17,4,8675,NMHC/Local Planning,2025,https://www.nmhc.org
74114,Tulsa,36.2011,-95.9272,16,4,9298,NMHC/Local Planning,2025,https://www.nmhc.org
74115,Tulsa,36.2697,-95.9837,19,4,8030,NMHC/Local Planning,2025,https://www.nmhc.org
67201,Wichita,37.5655,-97.2979,15,4,7888,NMHC/Local Planning,2025,https://www.nmhc.org
67202,Wichita,37.5796,-97.2017,18,4,9452,NMHC/Local Planning,2025,https://www.nmhc.org
67203,Wichita,37.8148,-97.3073,15,4,9152,NMHC/Local Planning,2025,https://www.nmhc.org
67204,Wichita,37.5886,-97.4371,17,4,7505,NMHC/Local Planning,2025,https://www.nmhc.org
67205,Wichita,37.5617,-97.1932,15,4,7984,NMHC/Local Planning,2025,https://www.nmhc.org
67206,Wichita,37.6108,-97.3717,20,4,8321,NMHC/Local Planning,2025,https://www.nmhc.org
67207,Wichita,37.7449,-97.4853,19,4,9481,NMHC/Local Planning,2025,https://www.nmhc.org
67208,Wichita,37.5525,-97.2897,20,4,9959,NMHC/Local Planning,2025,https://www.nmhc.org
67209,Wichita,37.652,-97.4215,19,4,7398,NMHC/Local Planning,2025,https://www.nmhc.org
67210,Wichita,37.7183,-97.3327,20,4,8850,NMHC/Local Planning,2025,https://www.nmhc.org
57101,Sioux Falls,43.6647,-96.8655,18,6,8422,NMHC/Local Planning,2025,https://www.nmhc.org
57102,Sioux Falls,43.4412,-96.7373,15,6,7384,NMHC/Local Planning,2025,https://www.nmhc.org
57103,Sioux Falls,43.5347,-96.7066,14,6,8425,NMHC/Local Planning,2025,https://www.nmhc.org
57104,Sioux Falls,43.5353,-96.6422,16,6,8647,NMHC/Local Planning,2025,https://www.nmhc.org
57105,Sioux Falls,43.5328,-96.6177,19,6,8037,NMHC/Local Planning,2025,https://www.nmhc.org
57106,Sioux Falls,43.4462,-96.7464,15,6,9264,NMHC/Local Planning,2025,https://www.nmhc.org
57107,Sioux Falls,43.5053,-96.735,17,6,8507,NMHC/Local Planning,2025,https://www.nmhc.org
57108,Sioux Falls,43.6601,-96.5606,14,6,9100,NMHC/Local Planning,2025,https://www.nmhc.org
57109,Sioux Falls,43.5044,-96.8466,21,6,7613,NMHC/Local Planning,2025,https://www.nmhc.org
57110,Sioux Falls,43.4048,-96.7543,19,6,9456,NMHC/Local Planning,2025,https://www.nmhc.org
58101,Fargo,46.8219,-96.8051,17,6,9615,NMHC/Local Planning,2025,https://www.nmhc.org
58102,Fargo,46.9293,-96.9542,17,6,8778,NMHC/Local Planning,2025,https://www.nmhc.org
58103,Fargo,46.8685,-96.96,20,6,9839,NMHC/Local Planning,2025,https://www.nmhc.org
58104,Fargo,46.854,-96.8947,18,6,7450,NMHC/Local Planning,2025,https://www.nmhc.org
58105,Fargo,46.7526,-96.6571,16,6,7712,NMHC/Local Planning,2025,https://www.nmhc.org
58106,Fargo,46.7333,-96.9637,16,6,7145,NMHC/Local Planning,2025,https://www.nmhc.org
58107,Fargo,46.834,-96.6454,18,6,9963,NMHC/Local Planning,2025,https://www.nmhc.org
58108,Fargo,46.7681,-96.6802,19,6,8560,NMHC/Local Planning,2025,https://www.nmhc.org
58109,Fargo,46.9197,-96.6369,16,6,8190,NMHC/Local Planning,2025,https://www.nmhc.org
58110,Fargo,46.8312,-96.8584,19,6,9787,NMHC/Local Planning,2025,https://www.nmhc.org
59101,Billings,45.7226,-108.5036,20,4,9764,NMHC/Local Planning,2025,https://www.nmhc.org
59102,Billings,45.7348,-108.5551,19,4,7057,NMHC/Local Planning,2025,https://www.nmhc.org
59103,Billings,45.8289,-108.4262,16,4,9802,NMHC/Local Planning,2025,https://www.nmhc.org
59104,Billings,45.9326,-108.4693,20,4,9443,NMHC/Local Planning,2025,https://www.nmhc.org
59105,Billings,45.6543,-108.569,19,4,7923,NMHC/Local Planning,2025,https://www.nmhc.org
59106,Billings,45.7321,-108.3896,19,4,9932,NMHC/Local Planning,2025,https://www.nmhc.org
59107,Billings,45.6753,-108.3374,16,4,7376,NMHC/Local Planning,2025,https://www.nmhc.org
59108,Billings,45.9179,-108.4563,15,4,9589,NMHC/Local Planning,2025,https://www.nmhc.org
59109,Billings,45.925,-108.4504,20,4,7836,NMHC/Local Planning,2025,https://www.nmhc.org
59110,Billings,45.8482,-108.3526,19,4,8687,NMHC/Local Planning,2025,https://www.nmhc.org
59715,Bozeman,45.82,-111.0576,16,8,8498,NMHC/Local Planning,2025,https://www.nmhc.org
59716,Bozeman,45.6464,-111.0746,15,8,8962,NMHC/Local Planning,2025,https://www.nmhc.org
59717,Bozeman,45.6607,-111.0085,18,8,7951,NMHC/Local Planning,2025,https://www.nmhc.org
59718,Bozeman,45.5657,-111.215,16,8,7821,NMHC/Local Planning,2025,https://www.nmhc.org
59719,Bozeman,45.7141,-110.925,17,8,9731,NMHC/Local Planning,2025,https://www.nmhc.org
59720,Bozeman,45.7795,-110.9759,18,8,9815,NMHC/Local Planning,2025,https://www.nmhc.org
59721,Bozeman,45.7382,-111.0428,15,8,8179,NMHC/Local Planning,2025,https://www.nmhc.org
59722,Bozeman,45.5393,-111.1085,17,8,9153,NMHC/Local Planning,2025,https://www.nmhc.org
59723,Bozeman,45.6453,-111.0969,21,8,7910,NMHC/Local Planning,2025,https://www.nmhc.org
59724,Bozeman,45.5952,-111.2139,16,8,9255,NMHC/Local Planning,2025,https://www.nmhc.org
50301,Des Moines,41.5086,-93.7149,17,4,9786,NMHC/Local Planning,2025,https://www.nmhc.org
50302,Des Moines,41.5788,-93.6806,16,4,9674,NMHC/Local Planning,2025,https://www.nmhc.org
50303,Des Moines,41.6731,-93.4509,15,4,8638,NMHC/Local Planning,2025,https://www.nmhc.org
50304,Des Moines,41.4961,-93.6251,19,4,9874,NMHC/Local Planning,2025,https://www.nmhc.org
50305,Des Moines,41.67,-93.6116,14,4,7178,NMHC/Local Planning,2025,https://www.nmhc.org
50306,Des Moines,41.5114,-93.5099,16,4,8694,NMHC/Local Planning,2025,https://www.nmhc.org
50307,Des Moines,41.7073,-93.527,15,4,9220,NMHC/Local Planning,2025,https://www.nmhc.org
50308,Des Moines,41.6494,-93.6248,18,4,8011,NMHC/Local Planning,2025,https://www.nmhc.org
50309,Des Moines,41.6649,-93.6598,19,4,9011,NMHC/Local Planning,2025,https://www.nmhc.org
50310,Des Moines,41.4964,-93.5153,16,4,7869,NMHC/Local Planning,2025,https://www.nmhc.org
50311,Des Moines,41.6239,-93.6891,14,4,7050,NMHC/Local Planning,2025,https://www.nmhc.org
50312,Des Moines,41.5786,-93.5743,18,4,7429,NMHC/Local Planning,2025,https://www.nmhc.org
50313,Des Moines,41.6442,-93.4532,16,4,8110,NMHC/Local Planning,2025,https://www.nmhc.org
50314,Des Moines,41.5605,-93.5765,21,4,8121,NMHC/Local Planning,2025,https://www.nmhc.org
50315,Des Moines,41.6548,-93.4897,20,4,8901,NMHC/Local Planning,2025,https://www.nmhc.org
52401,Cedar Rapids,41.8816,-91.536,16,4,9561,NMHC/Local Planning,2025,https://www.nmhc.org
52402,Cedar Rapids,41.9925,-91.6004,19,4,7981,NMHC/Local Planning,2025,https://www.nmhc.org
52403,Cedar Rapids,41.962,-91.7474,19,4,7537,NMHC/Local Planning,2025,https://www.nmhc.org
52404,Cedar Rapids,41.9366,-91.5163,18,4,9996,NMHC/Local Planning,2025,https://www.nmhc.org
52405,Cedar Rapids,42.1062,-91.7485,18,4,7908,NMHC/Local Planning,2025,https://www.nmhc.org
52406,Cedar Rapids,42.0435,-91.6675,18,4,8147,NMHC/Local Planning,2025,https://www.nmhc.org
52407,Cedar Rapids,42.1199,-91.6108,20,4,8124,NMHC/Local Planning,2025,https://www.nmhc.org
52408,Cedar Rapids,41.9025,-91.6681,19,4,9117,NMHC/Local Planning,2025,https://www.nmhc.org
52409,Cedar Rapids,42.079,-91.5166,17,4,9705,NMHC/Local Planning,2025,https://www.nmhc.org
52410,Cedar Rapids,42.0351,-91.543,20,4,9947,NMHC/Local Planning,2025,https://www.nmhc.org
66101,Kansas City KS,39.1364,-94.499,17,6,8564,NMHC/Local Planning,2025,https://www.nmhc.org
66102,Kansas City KS,39.0606,-94.6368,20,6,7223,NMHC/Local Planning,2025,https://www.nmhc.org
66103,Kansas City KS,39.034,-94.5227,20,6,8950,NMHC/Local Planning,2025,https://www.nmhc.org
66104,Kansas City KS,39.2453,-94.4841,16,6,8513,NMHC/Local Planning,2025,https://www.nmhc.org
66105,Kansas City KS,39.2634,-94.5186,16,6,7225,NMHC/Local Planning,2025,https://www.nmhc.org
66106,Kansas City KS,39.0409,-94.6519,20,6,8585,NMHC/Local Planning,2025,https://www.nmhc.org
66107,Kansas City KS,39.0177,-94.4766,19,6,9714,NMHC/Local Planning,2025,https://www.nmhc.org
66108,Kansas City KS,38.9962,-94.578,17,6,8731,NMHC/Local Planning,2025,https://www.nmhc.org
66109,Kansas City KS,39.2597,-94.7773,16,6,9623,NMHC/Local Planning,2025,https://www.nmhc.org
66110,Kansas City KS,39.1839,-94.5731,19,6,8330,NMHC/Local Planning,2025,https://www.nmhc.org
68501,Lincoln NE,40.9359,-96.579,15,6,10001,NMHC/Local Planning,2025,https://www.nmhc.org
68502,Lincoln NE,40.8606,-96.69,16,6,9725,NMHC/Local Planning,2025,https://www.nmhc.org
68503,Lincoln NE,40.7792,-96.5399,15,6,8254,NMHC/Local Planning,2025,https://www.nmhc.org
68504,Lincoln NE,40.7621,-96.8301,18,6,8011,NMHC/Local Planning,2025,https://www.nmhc.org
68505,Lincoln NE,40.8326,-96.5664,17,6,7730,NMHC/Local Planning,2025,https://www.nmhc.org
68506,Lincoln NE,40.755,-96.5533,20,6,9732,NMHC/Local Planning,2025,https://www.nmhc.org
68507,Lincoln NE,40.7392,-96.8584,18,6,9210,NMHC/Local Planning,2025,https://www.nmhc.org
68508,Lincoln NE,40.8472,-96.8042,19,6,8132,NMHC/Local Planning,2025,https://www.nmhc.org
68509,Lincoln NE,40.7477,-96.6747,18,6,8320,NMHC/Local Planning,2025,https://www.nmhc.org
68510,Lincoln NE,40.7885,-96.6955,18,6,9020,NMHC/Local Planning,2025,https://www.nmhc.org
53701,Madison WI,43.1115,-89.2574,16,4,9529,NMHC/Local Planning,2025,https://www.nmhc.org
53702,Madison WI,43.1459,-89.308,20,4,9882,NMHC/Local Planning,2025,https://www.nmhc.org
53703,Madison WI,42.968,-89.447,14,4,8329,NMHC/Local Planning,2025,https://www.nmhc.org
53704,Madison WI,43.0892,-89.5189,19,4,9361,NMHC/Local Planning,2025,https://www.nmhc.org
53705,Madison WI,42.9577,-89.5271,16,4,7649,NMHC/Local Planning,2025,https://www.nmhc.org
53706,Madison WI,43.0212,-89.5086,20,4,8179,NMHC/Local Planning,2025,https://www.nmhc.org
53707,Madison WI,43.1038,-89.3219,19,4,9036,NMHC/Local Planning,2025,https://www.nmhc.org
53708,Madison WI,42.9813,-89.4513,20,4,9559,NMHC/Local Planning,2025,https://www.nmhc.org
53709,Madison WI,43.1809,-89.5727,17,4,8435,NMHC/Local Planning,2025,https://www.nmhc.org
53710,Madison WI,43.0885,-89.2825,18,4,7540,NMHC/Local Planning,2025,https://www.nmhc.org
53711,Madison WI,43.1248,-89.4847,18,4,7060,NMHC/Local Planning,2025,https://www.nmhc.org
53712,Madison WI,43.142,-89.2285,15,4,7354,NMHC/Local Planning,2025,https://www.nmhc.org
53713,Madison WI,43.1649,-89.4684,15,4,9073,NMHC/Local Planning,2025,https://www.nmhc.org
53714,Madison WI,42.9325,-89.2533,20,4,9356,NMHC/Local Planning,2025,https://www.nmhc.org
53715,Madison WI,43.0923,-89.5347,20,4,9194,NMHC/Local Planning,2025,https://www.nmhc.org
54301,Green Bay,44.5754,-88.1087,21,4,8385,NMHC/Local Planning,2025,https://www.nmhc.org
54302,Green Bay,44.6095,-88.0614,18,4,7016,NMHC/Local Planning,2025,https://www.nmhc.org
54303,Green Bay,44.4123,-88.1275,19,4,9574,NMHC/Local Planning,2025,https://www.nmhc.org
54304,Green Bay,44.5143,-87.8681,17,4,8140,NMHC/Local Planning,2025,https://www.nmhc.org
54305,Green Bay,44.6082,-88.1399,15,4,7784,NMHC/Local Planning,2025,https://www.nmhc.org
54306,Green Bay,44.5735,-87.9856,20,4,8938,NMHC/Local Planning,2025,https://www.nmhc.org
54307,Green Bay,44.4297,-87.9844,14,4,7673,NMHC/Local Planning,2025,https://www.nmhc.org
54308,Green Bay,44.4101,-87.9208,15,4,9106,NMHC/Local Planning,2025,https://www.nmhc.org
54309,Green Bay,44.5047,-87.9614,19,4,9579,NMHC/Local Planning,2025,https://www.nmhc.org
54310,Green Bay,44.5906,-88.0885,19,4,8980,NMHC/Local Planning,2025,https://www.nmhc.org
47201,Columbus IN,39.3389,-86.052,16,6,9795,NMHC/Local Planning,2025,https://www.nmhc.org
47202,Columbus IN,39.2979,-85.8772,18,6,9876,NMHC/Local Planning,2025,https://www.nmhc.org
47203,Columbus IN,39.0799,-85.9561,17,6,9051,NMHC/Local Planning,2025,https://www.nmhc.org
47204,Columbus IN,39.1234,-85.804,20,6,7638,NMHC/Local Planning,2025,https://www.nmhc.org
47205,Columbus IN,39.1461,-85.8341,15,6,8608,NMHC/Local Planning,2025,https://www.nmhc.org
47206,Columbus IN,39.2813,-86.0424,17,6,7909,NMHC/Local Planning,2025,https://www.nmhc.org
47207,Columbus IN,39.0835,-85.8065,15,6,7208,NMHC/Local Planning,2025,https://www.nmhc.org
47208,Columbus IN,39.2302,-85.9562,15,6,8209,NMHC/Local Planning,2025,https://www.nmhc.org
47209,Columbus IN,39.0581,-85.903,20,6,7589,NMHC/Local Planning,2025,https://www.nmhc.org
47210,Columbus IN,39.1773,-85.7527,19,6,8018,NMHC/Local Planning,2025,https://www.nmhc.org
46801,Fort Wayne,41.1968,-84.96,19,4,8382,NMHC/Local Planning,2025,https://www.nmhc.org
46802,Fort Wayne,41.2061,-85.2366,21,4,7953,NMHC/Local Planning,2025,https://www.nmhc.org
46803,Fort Wayne,41.1311,-85.0959,18,4,7731,NMHC/Local Planning,2025,https://www.nmhc.org
46804,Fort Wayne,41.2302,-85.0068,16,4,7559,NMHC/Local Planning,2025,https://www.nmhc.org
46805,Fort Wayne,41.0117,-85.2626,19,4,8464,NMHC/Local Planning,2025,https://www.nmhc.org
46806,Fort Wayne,41.1451,-85.2343,18,4,8291,NMHC/Local Planning,2025,https://www.nmhc.org
46807,Fort Wayne,41.2443,-84.9516,17,4,7298,NMHC/Local Planning,2025,https://www.nmhc.org
46808,Fort Wayne,41.0224,-84.9804,15,4,9264,NMHC/Local Planning,2025,https://www.nmhc.org
46809,Fort Wayne,41.0561,-85.2798,15,4,8774,NMHC/Local Planning,2025,https://www.nmhc.org
46810,Fort Wayne,41.0588,-85.0202,15,4,8613,NMHC/Local Planning,2025,https://www.nmhc.org
47901,Lafayette IN,40.4308,-86.6989,16,6,8489,NMHC/Local Planning,2025,https://www.nmhc.org
47902,Lafayette IN,40.4802,-86.7547,16,6,7986,NMHC/Local Planning,2025,https://www.nmhc.org
47903,Lafayette IN,40.4898,-86.9805,21,6,9518,NMHC/Local Planning,2025,https://www.nmhc.org
47904,Lafayette IN,40.5311,-86.9986,15,6,9565,NMHC/Local Planning,2025,https://www.nmhc.org
47905,Lafayette IN,40.3313,-86.8578,16,6,7752,NMHC/Local Planning,2025,https://www.nmhc.org
47906,Lafayette IN,40.3853,-86.7086,19,6,9233,NMHC/Local Planning,2025,https://www.nmhc.org
47907,Lafayette IN,40.2707,-86.8772,16,6,7755,NMHC/Local Planning,2025,https://www.nmhc.org
47908,Lafayette IN,40.5256,-86.8862,19,6,8072,NMHC/Local Planning,2025,https://www.nmhc.org
47909,Lafayette IN,40.5527,-86.8872,16,6,8411,NMHC/Local Planning,2025,https://www.nmhc.org
47910,Lafayette IN,40.3805,-87.0086,19,6,7130,NMHC/Local Planning,2025,https://www.nmhc.org
47501,Vincennes,38.7083,-87.5371,16,6,8419,NMHC/Local Planning,2025,https://www.nmhc.org
47502,Vincennes,38.6583,-87.4345,17,6,9588,NMHC/Local Planning,2025,https://www.nmhc.org
47503,Vincennes,38.7918,-87.3584,20,6,9823,NMHC/Local Planning,2025,https://www.nmhc.org
47504,Vincennes,38.6575,-87.4223,20,6,8554,NMHC/Local Planning,2025,https://www.nmhc.org
47505,Vincennes,38.619,-87.5316,16,6,9101,NMHC/Local Planning,2025,https://www.nmhc.org
47506,Vincennes,38.5733,-87.5124,16,6,7820,NMHC/Local Planning,2025,https://www.nmhc.org
47507,Vincennes,38.765,-87.6093,16,6,8848,NMHC/Local Planning,2025,https://www.nmhc.org
47508,Vincennes,38.8205,-87.6649,17,6,7958,NMHC/Local Planning,2025,https://www.nmhc.org
47509,Vincennes,38.6576,-87.4466,18,6,8991,NMHC/Local Planning,2025,https://www.nmhc.org
47510,Vincennes,38.7536,-87.3799,18,6,9920,NMHC/Local Planning,2025,https://www.nmhc.org
40601,Lexington,38.006,-84.5784,19,4,8358,NMHC/Local Planning,2025,https://www.nmhc.org
40602,Lexington,38.1332,-84.486,19,4,7170,NMHC/Local Planning,2025,https://www.nmhc.org
40603,Lexington,38.1364,-84.4982,16,4,7723,NMHC/Local Planning,2025,https://www.nmhc.org
40604,Lexington,38.1782,-84.324,15,4,8057,NMHC/Local Planning,2025,https://www.nmhc.org
40605,Lexington,38.0809,-84.3398,17,4,8653,NMHC/Local Planning,2025,https://www.nmhc.org
40606,Lexington,38.1198,-84.6788,18,4,7601,NMHC/Local Planning,2025,https://www.nmhc.org
40607,Lexington,38.0777,-84.5881,15,4,7428,NMHC/Local Planning,2025,https://www.nmhc.org
40608,Lexington,37.9708,-84.4147,18,4,9619,NMHC/Local Planning,2025,https://www.nmhc.org
