zip_code,metro,lat,lng,units_under_construction,units_delivering_12mo,pct_affordable,data_source,as_of_date,source_url
75404,Greenville TX,33.2625,-96.1611,501,337,12.46,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75405,Greenville TX,33.2091,-96.2445,522,392,14.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75406,Greenville TX,33.055,-96.173,476,359,11.06,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75407,Greenville TX,33.2114,-96.043,442,413,13.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75408,Greenville TX,33.114,-96.1377,534,381,12.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75409,Greenville TX,33.065,-96.1166,539,382,12.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75410,Greenville TX,33.3071,-95.9658,437,397,12.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36101,Montgomery,32.3959,-86.2919,101,92,14.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36102,Montgomery,32.2358,-86.2049,109,76,14.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36103,Montgomery,32.4886,-86.4499,117,71,10.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36104,Montgomery,32.3342,-86.1669,100,89,13.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36105,Montgomery,32.3037,-86.432,111,78,10.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36106,Montgomery,32.4883,-86.3256,122,86,11.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36107,Montgomery,32.3615,-86.2148,129,90,12.72,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36108,Montgomery,32.2218,-86.463,101,71,11.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36109,Montgomery,32.2646,-86.1847,107,91,11.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36110,Montgomery,32.4829,-86.4256,108,89,14.11,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36601,Mobile,30.611,-87.8918,106,92,10.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36602,Mobile,30.5864,-88.2037,139,83,10.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36603,Mobile,30.7569,-88.1984,129,74,10.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36604,Mobile,30.7953,-87.919,127,81,14.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36605,Mobile,30.5644,-88.0322,116,95,11.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36606,Mobile,30.7494,-88.1855,139,78,11.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36607,Mobile,30.6156,-87.9536,111,76,11.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36608,Mobile,30.6756,-88.1351,109,69,10.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36609,Mobile,30.5489,-88.0187,104,91,14.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
36610,Mobile,30.5534,-88.1658,122,74,13.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31201,Macon,32.9122,-83.5236,92,69,13.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31202,Macon,32.8308,-83.8022,114,64,14.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31203,Macon,32.881,-83.6344,110,55,10.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31204,Macon,32.8412,-83.5994,86,69,12.96,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31205,Macon,32.8797,-83.7902,95,57,12.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31206,Macon,32.7735,-83.6513,93,66,13.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31207,Macon,32.934,-83.7794,98,78,10.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31208,Macon,32.7645,-83.4904,108,56,14.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31209,Macon,32.9827,-83.6256,109,56,11.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
31210,Macon,32.8647,-83.7167,117,70,14.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30901,Augusta,33.4576,-81.844,130,105,11.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30902,Augusta,33.4432,-82.0922,123,102,12.2,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30903,Augusta,33.4799,-81.9335,130,85,11.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30904,Augusta,33.3942,-81.9079,154,106,13.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30905,Augusta,33.393,-81.9894,132,98,12.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30906,Augusta,33.3948,-82.168,122,110,11.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30907,Augusta,33.418,-81.9768,166,111,12.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30908,Augusta,33.5507,-82.1129,158,84,14.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30909,Augusta,33.5734,-82.1482,147,91,10.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
30910,Augusta,33.5498,-81.9518,169,87,10.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70801,Baton Rouge,30.5762,-91.2582,216,129,14.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70802,Baton Rouge,30.5067,-91.0399,160,128,10.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70803,Baton Rouge,30.5539,-91.1479,162,111,13.95,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70804,Baton Rouge,30.3378,-91.3183,215,125,10.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70805,Baton Rouge,30.5312,-91.2347,213,112,12.03,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70806,Baton Rouge,30.5972,-91.0817,202,106,10.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70807,Baton Rouge,30.4069,-91.1238,214,127,12.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70808,Baton Rouge,30.3899,-91.2711,214,114,13.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70809,Baton Rouge,30.5456,-91.3632,202,140,10.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70810,Baton Rouge,30.3322,-91.1683,190,112,14.03,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70811,Baton Rouge,30.3089,-91.3416,215,139,11.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70812,Baton Rouge,30.4158,-91.2374,165,131,11.11,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70813,Baton Rouge,30.3226,-91.3601,201,130,10.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70814,Baton Rouge,30.5252,-91.3368,173,115,12.21,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70815,Baton Rouge,30.5757,-91.0282,161,131,13.52,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71101,Shreveport,32.5358,-93.8159,139,73,11.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71102,Shreveport,32.4687,-93.6927,125,88,10.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71103,Shreveport,32.6235,-93.7468,123,91,11.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71104,Shreveport,32.5257,-93.9166,139,69,14.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71105,Shreveport,32.4053,-93.7802,123,70,10.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71106,Shreveport,32.4774,-93.6079,108,70,12.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71107,Shreveport,32.58,-93.6863,128,92,12.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71108,Shreveport,32.4673,-93.6525,121,69,13.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71109,Shreveport,32.5288,-93.7222,135,75,12.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
71110,Shreveport,32.6259,-93.6311,99,86,11.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70501,Lafayette,30.3512,-92.1268,138,117,13.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70502,Lafayette,30.3597,-92.1401,122,93,12.66,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70503,Lafayette,30.2337,-92.0247,146,87,12.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70504,Lafayette,30.183,-91.9374,152,116,12.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70505,Lafayette,30.3388,-92.1054,161,91,14.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70506,Lafayette,30.0771,-92.1089,123,90,13.91,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70507,Lafayette,30.3403,-92.1842,168,116,13.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70508,Lafayette,30.295,-92.1503,168,111,11.62,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70509,Lafayette,30.1123,-92.1867,143,107,14.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70510,Lafayette,30.088,-92.1943,170,104,10.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74101,Tulsa,36.1745,-96.0746,188,104,11.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74102,Tulsa,36.1187,-95.8542,147,113,11.97,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74103,Tulsa,36.0864,-95.8175,148,113,11.23,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74104,Tulsa,36.166,-96.0692,151,129,11.95,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74105,Tulsa,36.2434,-95.8459,186,109,13.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74106,Tulsa,36.0844,-96.0303,153,126,12.95,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74107,Tulsa,36.2812,-95.9983,191,99,14.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74108,Tulsa,36.2384,-95.9567,143,123,14.07,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74109,Tulsa,36.0999,-96.1434,145,96,14.46,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74110,Tulsa,36.0791,-96.0878,182,130,14.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74111,Tulsa,36.1083,-96.0022,188,100,13.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74112,Tulsa,36.116,-95.9311,189,109,10.86,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74113,Tulsa,36.151,-95.9039,160,108,10.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74114,Tulsa,36.2011,-95.9272,168,121,10.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
74115,Tulsa,36.2697,-95.9837,170,112,12.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67201,Wichita,37.5655,-97.2979,127,95,10.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67202,Wichita,37.5796,-97.2017,153,100,12.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67203,Wichita,37.8148,-97.3073,136,103,12.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67204,Wichita,37.5886,-97.4371,143,99,14.21,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67205,Wichita,37.5617,-97.1932,123,112,13.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67206,Wichita,37.6108,-97.3717,146,94,11.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67207,Wichita,37.7449,-97.4853,151,95,14.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67208,Wichita,37.5525,-97.2897,147,108,11.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67209,Wichita,37.652,-97.4215,136,110,12.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
67210,Wichita,37.7183,-97.3327,122,96,14.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57101,Sioux Falls,43.6647,-96.8655,155,92,13.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57102,Sioux Falls,43.4412,-96.7373,170,116,10.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57103,Sioux Falls,43.5347,-96.7066,133,104,11.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57104,Sioux Falls,43.5353,-96.6422,132,109,11.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57105,Sioux Falls,43.5328,-96.6177,125,84,12.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57106,Sioux Falls,43.4462,-96.7464,148,101,14.42,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57107,Sioux Falls,43.5053,-96.735,141,114,10.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57108,Sioux Falls,43.6601,-96.5606,163,83,11.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57109,Sioux Falls,43.5044,-96.8466,135,112,14.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
57110,Sioux Falls,43.4048,-96.7543,148,113,12.32,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58101,Fargo,46.8219,-96.8051,129,99,12.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58102,Fargo,46.9293,-96.9542,141,91,14.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58103,Fargo,46.8685,-96.96,127,104,13.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58104,Fargo,46.854,-96.8947,126,115,10.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58105,Fargo,46.7526,-96.6571,166,87,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58106,Fargo,46.7333,-96.9637,150,109,12.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58107,Fargo,46.834,-96.6454,144,82,11.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58108,Fargo,46.7681,-96.6802,126,88,11.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58109,Fargo,46.9197,-96.6369,123,97,12.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
58110,Fargo,46.8312,-96.8584,137,115,10.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59101,Billings,45.7226,-108.5036,139,95,11.85,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59102,Billings,45.7348,-108.5551,100,95,11.0,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59103,Billings,45.8289,-108.4262,107,71,12.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59104,Billings,45.9326,-108.4693,137,80,10.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59105,Billings,45.6543,-108.569,128,81,14.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59106,Billings,45.7321,-108.3896,110,87,13.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59107,Billings,45.6753,-108.3374,117,67,12.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59108,Billings,45.9179,-108.4563,109,71,13.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59109,Billings,45.925,-108.4504,135,66,13.66,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59110,Billings,45.8482,-108.3526,139,70,11.66,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59715,Bozeman,45.82,-111.0576,148,119,11.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59716,Bozeman,45.6464,-111.0746,140,112,13.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59717,Bozeman,45.6607,-111.0085,177,99,11.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59718,Bozeman,45.5657,-111.215,183,100,14.27,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59719,Bozeman,45.7141,-110.925,172,113,12.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59720,Bozeman,45.7795,-110.9759,139,118,10.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59721,Bozeman,45.7382,-111.0428,183,129,12.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59722,Bozeman,45.5393,-111.1085,185,97,13.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59723,Bozeman,45.6453,-111.0969,184,122,10.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
59724,Bozeman,45.5952,-111.2139,167,105,11.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50301,Des Moines,41.5086,-93.7149,188,109,14.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50302,Des Moines,41.5788,-93.6806,181,121,11.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50303,Des Moines,41.6731,-93.4509,202,119,11.42,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50304,Des Moines,41.4961,-93.6251,195,128,14.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50305,Des Moines,41.67,-93.6116,201,111,11.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50306,Des Moines,41.5114,-93.5099,187,136,13.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50307,Des Moines,41.7073,-93.527,183,137,14.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50308,Des Moines,41.6494,-93.6248,199,149,14.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50309,Des Moines,41.6649,-93.6598,211,105,14.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50310,Des Moines,41.4964,-93.5153,217,146,14.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50311,Des Moines,41.6239,-93.6891,171,120,12.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50312,Des Moines,41.5786,-93.5743,168,109,11.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50313,Des Moines,41.6442,-93.4532,175,127,13.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50314,Des Moines,41.5605,-93.5765,152,129,12.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
50315,Des Moines,41.6548,-93.4897,167,139,11.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52401,Cedar Rapids,41.8816,-91.536,120,102,14.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52402,Cedar Rapids,41.9925,-91.6004,167,90,11.23,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52403,Cedar Rapids,41.962,-91.7474,120,100,12.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52404,Cedar Rapids,41.9366,-91.5163,153,91,11.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52405,Cedar Rapids,42.1062,-91.7485,134,96,11.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52406,Cedar Rapids,42.0435,-91.6675,167,84,12.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52407,Cedar Rapids,42.1199,-91.6108,127,93,12.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52408,Cedar Rapids,41.9025,-91.6681,135,87,14.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52409,Cedar Rapids,42.079,-91.5166,125,90,11.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
52410,Cedar Rapids,42.0351,-91.543,141,85,13.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66101,Kansas City KS,39.1364,-94.499,479,336,10.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66102,Kansas City KS,39.0606,-94.6368,548,373,13.52,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66103,Kansas City KS,39.034,-94.5227,612,375,11.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66104,Kansas City KS,39.2453,-94.4841,530,366,13.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66105,Kansas City KS,39.2634,-94.5186,520,334,10.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66106,Kansas City KS,39.0409,-94.6519,509,292,13.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66107,Kansas City KS,39.0177,-94.4766,436,310,12.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66108,Kansas City KS,38.9962,-94.578,494,317,10.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66109,Kansas City KS,39.2597,-94.7773,548,299,12.32,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
66110,Kansas City KS,39.1839,-94.5731,518,405,11.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68501,Lincoln NE,40.9359,-96.579,168,124,13.05,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68502,Lincoln NE,40.8606,-96.69,169,137,11.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68503,Lincoln NE,40.7792,-96.5399,200,113,12.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68504,Lincoln NE,40.7621,-96.8301,155,141,13.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68505,Lincoln NE,40.8326,-96.5664,197,141,14.06,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68506,Lincoln NE,40.755,-96.5533,159,117,14.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68507,Lincoln NE,40.7392,-96.8584,192,118,13.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68508,Lincoln NE,40.8472,-96.8042,169,123,12.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68509,Lincoln NE,40.7477,-96.6747,165,107,14.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
68510,Lincoln NE,40.7885,-96.6955,172,121,12.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53701,Madison WI,43.1115,-89.2574,271,156,10.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53702,Madison WI,43.1459,-89.308,237,164,13.02,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53703,Madison WI,42.968,-89.447,252,157,12.06,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53704,Madison WI,43.0892,-89.5189,220,181,11.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53705,Madison WI,42.9577,-89.5271,226,160,13.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53706,Madison WI,43.0212,-89.5086,216,176,13.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53707,Madison WI,43.1038,-89.3219,226,162,11.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53708,Madison WI,42.9813,-89.4513,214,144,13.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53709,Madison WI,43.1809,-89.5727,240,156,10.42,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53710,Madison WI,43.0885,-89.2825,210,150,12.98,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53711,Madison WI,43.1248,-89.4847,274,154,14.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53712,Madison WI,43.142,-89.2285,246,173,10.95,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53713,Madison WI,43.1649,-89.4684,202,166,13.22,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53714,Madison WI,42.9325,-89.2533,269,172,14.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
53715,Madison WI,43.0923,-89.5347,237,144,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
54301,Green Bay,44.5754,-88.1087,169,92,14.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
