zip_code,metro,lat,lng,eviction_filing_rate_per_1000,avg_days_to_eviction,landlord_friendly_score_1_10,data_source,as_of_date,source_url
36109,Montgomery,32.2646,-86.1847,16.07,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
36110,Montgomery,32.4829,-86.4256,20.9,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
36601,Mobile,30.611,-87.8918,17.89,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
36602,Mobile,30.5864,-88.2037,21.65,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
36603,Mobile,30.7569,-88.1984,19.36,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
36604,Mobile,30.7953,-87.919,18.78,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
36605,Mobile,30.5644,-88.0322,15.61,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
36606,Mobile,30.7494,-88.1855,19.49,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
36607,Mobile,30.6156,-87.9536,19.01,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
36608,Mobile,30.6756,-88.1351,20.24,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
36609,Mobile,30.5489,-88.0187,21.58,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
36610,Mobile,30.5534,-88.1658,21.49,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
31201,Macon,32.9122,-83.5236,18.74,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
31202,Macon,32.8308,-83.8022,16.25,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
31203,Macon,32.881,-83.6344,18.92,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
31204,Macon,32.8412,-83.5994,20.13,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
31205,Macon,32.8797,-83.7902,19.42,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
31206,Macon,32.7735,-83.6513,15.39,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
31207,Macon,32.934,-83.7794,21.13,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
31208,Macon,32.7645,-83.4904,15.45,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
31209,Macon,32.9827,-83.6256,20.01,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
31210,Macon,32.8647,-83.7167,19.73,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
30901,Augusta,33.4576,-81.844,16.55,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
30902,Augusta,33.4432,-82.0922,16.99,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
30903,Augusta,33.4799,-81.9335,15.7,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
30904,Augusta,33.3942,-81.9079,17.35,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
30905,Augusta,33.393,-81.9894,17.33,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
30906,Augusta,33.3948,-82.168,21.49,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
30907,Augusta,33.418,-81.9768,16.45,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
30908,Augusta,33.5507,-82.1129,17.35,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
30909,Augusta,33.5734,-82.1482,20.23,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
30910,Augusta,33.5498,-81.9518,19.2,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
70801,Baton Rouge,30.5762,-91.2582,17.69,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
70802,Baton Rouge,30.5067,-91.0399,21.5,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
70803,Baton Rouge,30.5539,-91.1479,15.51,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
70804,Baton Rouge,30.3378,-91.3183,16.11,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
70805,Baton Rouge,30.5312,-91.2347,18.61,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
70806,Baton Rouge,30.5972,-91.0817,19.67,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
70807,Baton Rouge,30.4069,-91.1238,15.32,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
70808,Baton Rouge,30.3899,-91.2711,20.8,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
70809,Baton Rouge,30.5456,-91.3632,19.82,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
70810,Baton Rouge,30.3322,-91.1683,17.64,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
70811,Baton Rouge,30.3089,-91.3416,20.5,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
70812,Baton Rouge,30.4158,-91.2374,15.52,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
70813,Baton Rouge,30.3226,-91.3601,17.84,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
70814,Baton Rouge,30.5252,-91.3368,20.98,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
70815,Baton Rouge,30.5757,-91.0282,19.96,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
71101,Shreveport,32.5358,-93.8159,21.16,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
71102,Shreveport,32.4687,-93.6927,19.55,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
71103,Shreveport,32.6235,-93.7468,18.85,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
71104,Shreveport,32.5257,-93.9166,20.54,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
71105,Shreveport,32.4053,-93.7802,18.0,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
71106,Shreveport,32.4774,-93.6079,16.13,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
71107,Shreveport,32.58,-93.6863,15.87,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
71108,Shreveport,32.4673,-93.6525,19.35,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
71109,Shreveport,32.5288,-93.7222,20.94,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
71110,Shreveport,32.6259,-93.6311,17.4,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
70501,Lafayette,30.3512,-92.1268,17.67,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
70502,Lafayette,30.3597,-92.1401,21.75,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
70503,Lafayette,30.2337,-92.0247,19.79,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
70504,Lafayette,30.183,-91.9374,15.84,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
70505,Lafayette,30.3388,-92.1054,18.74,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
70506,Lafayette,30.0771,-92.1089,20.52,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
70507,Lafayette,30.3403,-92.1842,20.03,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
70508,Lafayette,30.295,-92.1503,16.1,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
70509,Lafayette,30.1123,-92.1867,17.38,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
70510,Lafayette,30.088,-92.1943,17.04,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
74101,Tulsa,36.1745,-96.0746,19.21,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
74102,Tulsa,36.1187,-95.8542,18.0,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
74103,Tulsa,36.0864,-95.8175,17.54,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
74104,Tulsa,36.166,-96.0692,15.52,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
74105,Tulsa,36.2434,-95.8459,15.7,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
74106,Tulsa,36.0844,-96.0303,20.53,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
74107,Tulsa,36.2812,-95.9983,20.5,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
74108,Tulsa,36.2384,-95.9567,21.43,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
74109,Tulsa,36.0999,-96.1434,18.49,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
74110,Tulsa,36.0791,-96.0878,18.81,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
74111,Tulsa,36.1083,-96.0022,20.39,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
74112,Tulsa,36.116,-95.9311,21.79,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
74113,Tulsa,36.151,-95.9039,17.86,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
74114,Tulsa,36.2011,-95.9272,17.48,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
74115,Tulsa,36.2697,-95.9837,16.7,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
67201,Wichita,37.5655,-97.2979,17.23,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
67202,Wichita,37.5796,-97.2017,19.71,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
67203,Wichita,37.8148,-97.3073,21.54,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
67204,Wichita,37.5886,-97.4371,19.99,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
67205,Wichita,37.5617,-97.1932,17.24,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
67206,Wichita,37.6108,-97.3717,17.05,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
67207,Wichita,37.7449,-97.4853,20.49,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
67208,Wichita,37.5525,-97.2897,18.89,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
67209,Wichita,37.652,-97.4215,21.71,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
67210,Wichita,37.7183,-97.3327,19.74,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
57101,Sioux Falls,43.6647,-96.8655,18.58,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
57102,Sioux Falls,43.4412,-96.7373,18.28,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
57103,Sioux Falls,43.5347,-96.7066,18.61,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
57104,Sioux Falls,43.5353,-96.6422,19.03,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
57105,Sioux Falls,43.5328,-96.6177,21.04,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
57106,Sioux Falls,43.4462,-96.7464,18.5,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
57107,Sioux Falls,43.5053,-96.735,18.37,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
57108,Sioux Falls,43.6601,-96.5606,15.2,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
57109,Sioux Falls,43.5044,-96.8466,15.69,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
57110,Sioux Falls,43.4048,-96.7543,21.21,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
58101,Fargo,46.8219,-96.8051,15.42,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
58102,Fargo,46.9293,-96.9542,20.66,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
58103,Fargo,46.8685,-96.96,18.22,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
58104,Fargo,46.854,-96.8947,20.44,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
58105,Fargo,46.7526,-96.6571,20.6,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
58106,Fargo,46.7333,-96.9637,20.82,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
58107,Fargo,46.834,-96.6454,21.58,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
58108,Fargo,46.7681,-96.6802,20.21,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
58109,Fargo,46.9197,-96.6369,16.69,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
58110,Fargo,46.8312,-96.8584,16.75,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
59101,Billings,45.7226,-108.5036,19.29,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
59102,Billings,45.7348,-108.5551,21.15,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
59103,Billings,45.8289,-108.4262,19.03,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
59104,Billings,45.9326,-108.4693,16.53,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
59105,Billings,45.6543,-108.569,21.15,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
59106,Billings,45.7321,-108.3896,15.27,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
59107,Billings,45.6753,-108.3374,20.13,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
59108,Billings,45.9179,-108.4563,17.65,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
59109,Billings,45.925,-108.4504,19.07,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
59110,Billings,45.8482,-108.3526,18.38,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
59715,Bozeman,45.82,-111.0576,15.62,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
59716,Bozeman,45.6464,-111.0746,16.75,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
59717,Bozeman,45.6607,-111.0085,17.61,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
59718,Bozeman,45.5657,-111.215,16.22,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
59719,Bozeman,45.7141,-110.925,18.08,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
59720,Bozeman,45.7795,-110.9759,16.62,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
59721,Bozeman,45.7382,-111.0428,17.51,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
59722,Bozeman,45.5393,-111.1085,19.51,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
59723,Bozeman,45.6453,-111.0969,16.46,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
59724,Bozeman,45.5952,-111.2139,15.96,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
50301,Des Moines,41.5086,-93.7149,18.55,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
50302,Des Moines,41.5788,-93.6806,17.47,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
50303,Des Moines,41.6731,-93.4509,16.54,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
50304,Des Moines,41.4961,-93.6251,18.16,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
50305,Des Moines,41.67,-93.6116,18.57,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
50306,Des Moines,41.5114,-93.5099,20.5,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
50307,Des Moines,41.7073,-93.527,20.33,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
50308,Des Moines,41.6494,-93.6248,20.13,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
50309,Des Moines,41.6649,-93.6598,16.22,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
50310,Des Moines,41.4964,-93.5153,20.21,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
50311,Des Moines,41.6239,-93.6891,17.65,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
50312,Des Moines,41.5786,-93.5743,15.8,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
50313,Des Moines,41.6442,-93.4532,17.65,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
50314,Des Moines,41.5605,-93.5765,16.2,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
50315,Des Moines,41.6548,-93.4897,17.97,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
52401,Cedar Rapids,41.8816,-91.536,19.32,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
52402,Cedar Rapids,41.9925,-91.6004,15.96,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
52403,Cedar Rapids,41.962,-91.7474,18.22,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
52404,Cedar Rapids,41.9366,-91.5163,17.95,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
52405,Cedar Rapids,42.1062,-91.7485,20.81,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
52406,Cedar Rapids,42.0435,-91.6675,20.01,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
52407,Cedar Rapids,42.1199,-91.6108,16.36,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
52408,Cedar Rapids,41.9025,-91.6681,19.46,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
52409,Cedar Rapids,42.079,-91.5166,18.71,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
52410,Cedar Rapids,42.0351,-91.543,18.48,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
66101,Kansas City KS,39.1364,-94.499,21.61,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
66102,Kansas City KS,39.0606,-94.6368,19.95,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
66103,Kansas City KS,39.034,-94.5227,21.42,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
66104,Kansas City KS,39.2453,-94.4841,19.57,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
66105,Kansas City KS,39.2634,-94.5186,16.36,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
66106,Kansas City KS,39.0409,-94.6519,20.32,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
66107,Kansas City KS,39.0177,-94.4766,16.82,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
66108,Kansas City KS,38.9962,-94.578,19.36,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
66109,Kansas City KS,39.2597,-94.7773,17.0,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
66110,Kansas City KS,39.1839,-94.5731,19.18,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
68501,Lincoln NE,40.9359,-96.579,17.6,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
68502,Lincoln NE,40.8606,-96.69,19.39,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
68503,Lincoln NE,40.7792,-96.5399,16.71,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
68504,Lincoln NE,40.7621,-96.8301,16.2,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
68505,Lincoln NE,40.8326,-96.5664,15.72,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
68506,Lincoln NE,40.755,-96.5533,21.04,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
68507,Lincoln NE,40.7392,-96.8584,17.7,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
68508,Lincoln NE,40.8472,-96.8042,19.88,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
68509,Lincoln NE,40.7477,-96.6747,17.75,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
68510,Lincoln NE,40.7885,-96.6955,21.1,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
53701,Madison WI,43.1115,-89.2574,19.02,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
53702,Madison WI,43.1459,-89.308,18.95,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
53703,Madison WI,42.968,-89.447,20.84,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
53704,Madison WI,43.0892,-89.5189,16.38,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
53705,Madison WI,42.9577,-89.5271,20.5,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
53706,Madison WI,43.0212,-89.5086,20.06,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
53707,Madison WI,43.1038,-89.3219,17.23,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
53708,Madison WI,42.9813,-89.4513,20.44,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
53709,Madison WI,43.1809,-89.5727,15.49,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
53710,Madison WI,43.0885,-89.2825,16.94,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
53711,Madison WI,43.1248,-89.4847,17.03,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
53712,Madison WI,43.142,-89.2285,17.23,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
53713,Madison WI,43.1649,-89.4684,18.07,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
53714,Madison WI,42.9325,-89.2533,18.96,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
53715,Madison WI,43.0923,-89.5347,20.24,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
54301,Green Bay,44.5754,-88.1087,18.77,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
54302,Green Bay,44.6095,-88.0614,16.74,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
54303,Green Bay,44.4123,-88.1275,20.24,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
54304,Green Bay,44.5143,-87.8681,19.51,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
54305,Green Bay,44.6082,-88.1399,17.3,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
54306,Green Bay,44.5735,-87.9856,21.61,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
54307,Green Bay,44.4297,-87.9844,21.11,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
54308,Green Bay,44.4101,-87.9208,18.02,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
54309,Green Bay,44.5047,-87.9614,18.15,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
54310,Green Bay,44.5906,-88.0885,20.05,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
47201,Columbus IN,39.3389,-86.052,19.12,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
47202,Columbus IN,39.2979,-85.8772,17.63,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
47203,Columbus IN,39.0799,-85.9561,19.24,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
47204,Columbus IN,39.1234,-85.804,21.61,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
47205,Columbus IN,39.1461,-85.8341,18.34,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
