zip_code,metro,lat,lng,renter_occupied_pct,owner_occupied_pct,avg_household_size,data_source,as_of_date,source_url
59108,Billings,45.9179,-108.4563,47.24,58.6,2.35,US Census ACS,2023,https://data.census.gov
59109,Billings,45.925,-108.4504,43.09,52.1,2.94,US Census ACS,2023,https://data.census.gov
59110,Billings,45.8482,-108.3526,46.39,55.5,2.94,US Census ACS,2023,https://data.census.gov
59715,Bozeman,45.82,-111.0576,44.73,58.9,2.26,US Census ACS,2023,https://data.census.gov
59716,Bozeman,45.6464,-111.0746,45.51,55.4,2.85,US Census ACS,2023,https://data.census.gov
59717,Bozeman,45.6607,-111.0085,54.49,47.3,2.52,US Census ACS,2023,https://data.census.gov
59718,Bozeman,45.5657,-111.215,42.62,50.3,2.93,US Census ACS,2023,https://data.census.gov
59719,Bozeman,45.7141,-110.925,45.26,45.6,2.29,US Census ACS,2023,https://data.census.gov
59720,Bozeman,45.7795,-110.9759,41.96,49.3,2.38,US Census ACS,2023,https://data.census.gov
59721,Bozeman,45.7382,-111.0428,53.92,51.9,2.56,US Census ACS,2023,https://data.census.gov
59722,Bozeman,45.5393,-111.1085,53.32,47.1,2.42,US Census ACS,2023,https://data.census.gov
59723,Bozeman,45.6453,-111.0969,43.3,54.4,2.55,US Census ACS,2023,https://data.census.gov
59724,Bozeman,45.5952,-111.2139,47.56,50.2,2.32,US Census ACS,2023,https://data.census.gov
50301,Des Moines,41.5086,-93.7149,50.42,59.6,2.92,US Census ACS,2023,https://data.census.gov
50302,Des Moines,41.5788,-93.6806,43.09,55.6,2.25,US Census ACS,2023,https://data.census.gov
50303,Des Moines,41.6731,-93.4509,39.47,61.1,2.67,US Census ACS,2023,https://data.census.gov
50304,Des Moines,41.4961,-93.6251,39.28,61.3,2.96,US Census ACS,2023,https://data.census.gov
50305,Des Moines,41.67,-93.6116,51.64,61.1,2.9,US Census ACS,2023,https://data.census.gov
50306,Des Moines,41.5114,-93.5099,47.8,60.4,2.41,US Census ACS,2023,https://data.census.gov
50307,Des Moines,41.7073,-93.527,50.23,50.9,2.29,US Census ACS,2023,https://data.census.gov
50308,Des Moines,41.6494,-93.6248,39.36,61.7,2.73,US Census ACS,2023,https://data.census.gov
50309,Des Moines,41.6649,-93.6598,52.3,56.3,2.32,US Census ACS,2023,https://data.census.gov
50310,Des Moines,41.4964,-93.5153,50.9,57.2,2.14,US Census ACS,2023,https://data.census.gov
50311,Des Moines,41.6239,-93.6891,49.74,62.3,2.49,US Census ACS,2023,https://data.census.gov
50312,Des Moines,41.5786,-93.5743,52.37,51.0,2.33,US Census ACS,2023,https://data.census.gov
50313,Des Moines,41.6442,-93.4532,50.04,56.3,2.18,US Census ACS,2023,https://data.census.gov
50314,Des Moines,41.5605,-93.5765,51.12,49.8,2.78,US Census ACS,2023,https://data.census.gov
50315,Des Moines,41.6548,-93.4897,41.87,49.6,2.69,US Census ACS,2023,https://data.census.gov
52401,Cedar Rapids,41.8816,-91.536,47.82,54.4,2.72,US Census ACS,2023,https://data.census.gov
52402,Cedar Rapids,41.9925,-91.6004,44.85,57.6,2.5,US Census ACS,2023,https://data.census.gov
52403,Cedar Rapids,41.962,-91.7474,45.85,65.0,2.83,US Census ACS,2023,https://data.census.gov
52404,Cedar Rapids,41.9366,-91.5163,44.56,53.0,2.52,US Census ACS,2023,https://data.census.gov
52405,Cedar Rapids,42.1062,-91.7485,39.05,63.2,2.78,US Census ACS,2023,https://data.census.gov
52406,Cedar Rapids,42.0435,-91.6675,37.19,63.3,2.89,US Census ACS,2023,https://data.census.gov
52407,Cedar Rapids,42.1199,-91.6108,38.45,53.9,2.85,US Census ACS,2023,https://data.census.gov
52408,Cedar Rapids,41.9025,-91.6681,41.18,63.5,2.89,US Census ACS,2023,https://data.census.gov
52409,Cedar Rapids,42.079,-91.5166,45.62,54.2,2.95,US Census ACS,2023,https://data.census.gov
52410,Cedar Rapids,42.0351,-91.543,38.82,59.4,2.74,US Census ACS,2023,https://data.census.gov
66101,Kansas City KS,39.1364,-94.499,50.71,56.0,2.87,US Census ACS,2023,https://data.census.gov
66102,Kansas City KS,39.0606,-94.6368,51.7,45.8,2.36,US Census ACS,2023,https://data.census.gov
66103,Kansas City KS,39.034,-94.5227,43.88,57.2,2.61,US Census ACS,2023,https://data.census.gov
66104,Kansas City KS,39.2453,-94.4841,51.63,56.2,2.19,US Census ACS,2023,https://data.census.gov
66105,Kansas City KS,39.2634,-94.5186,45.63,43.4,2.34,US Census ACS,2023,https://data.census.gov
66106,Kansas City KS,39.0409,-94.6519,53.33,39.5,2.14,US Census ACS,2023,https://data.census.gov
66107,Kansas City KS,39.0177,-94.4766,50.37,41.8,2.51,US Census ACS,2023,https://data.census.gov
66108,Kansas City KS,38.9962,-94.578,49.28,40.9,2.64,US Census ACS,2023,https://data.census.gov
66109,Kansas City KS,39.2597,-94.7773,54.61,50.9,2.18,US Census ACS,2023,https://data.census.gov
66110,Kansas City KS,39.1839,-94.5731,52.96,56.9,2.92,US Census ACS,2023,https://data.census.gov
68501,Lincoln NE,40.9359,-96.579,50.89,58.2,2.38,US Census ACS,2023,https://data.census.gov
68502,Lincoln NE,40.8606,-96.69,45.03,59.8,2.56,US Census ACS,2023,https://data.census.gov
68503,Lincoln NE,40.7792,-96.5399,47.98,52.8,2.81,US Census ACS,2023,https://data.census.gov
68504,Lincoln NE,40.7621,-96.8301,38.21,54.8,2.41,US Census ACS,2023,https://data.census.gov
68505,Lincoln NE,40.8326,-96.5664,39.71,53.7,2.62,US Census ACS,2023,https://data.census.gov
68506,Lincoln NE,40.755,-96.5533,53.1,49.2,2.25,US Census ACS,2023,https://data.census.gov
68507,Lincoln NE,40.7392,-96.8584,38.81,59.8,2.83,US Census ACS,2023,https://data.census.gov
68508,Lincoln NE,40.8472,-96.8042,46.61,45.5,2.58,US Census ACS,2023,https://data.census.gov
68509,Lincoln NE,40.7477,-96.6747,43.92,55.9,2.81,US Census ACS,2023,https://data.census.gov
68510,Lincoln NE,40.7885,-96.6955,46.76,50.2,2.36,US Census ACS,2023,https://data.census.gov
53701,Madison WI,43.1115,-89.2574,48.8,47.2,2.12,US Census ACS,2023,https://data.census.gov
53702,Madison WI,43.1459,-89.308,53.77,49.6,2.24,US Census ACS,2023,https://data.census.gov
53703,Madison WI,42.968,-89.447,43.5,40.6,2.2,US Census ACS,2023,https://data.census.gov
53704,Madison WI,43.0892,-89.5189,50.73,56.7,2.83,US Census ACS,2023,https://data.census.gov
53705,Madison WI,42.9577,-89.5271,52.28,42.8,2.08,US Census ACS,2023,https://data.census.gov
53706,Madison WI,43.0212,-89.5086,48.47,47.6,2.82,US Census ACS,2023,https://data.census.gov
53707,Madison WI,43.1038,-89.3219,57.41,40.9,2.29,US Census ACS,2023,https://data.census.gov
53708,Madison WI,42.9813,-89.4513,44.84,45.9,2.69,US Census ACS,2023,https://data.census.gov
53709,Madison WI,43.1809,-89.5727,45.44,45.6,2.5,US Census ACS,2023,https://data.census.gov
53710,Madison WI,43.0885,-89.2825,52.32,42.4,2.8,US Census ACS,2023,https://data.census.gov
53711,Madison WI,43.1248,-89.4847,46.67,55.2,2.23,US Census ACS,2023,https://data.census.gov
53712,Madison WI,43.142,-89.2285,48.42,43.9,2.51,US Census ACS,2023,https://data.census.gov
53713,Madison WI,43.1649,-89.4684,47.46,43.6,2.34,US Census ACS,2023,https://data.census.gov
53714,Madison WI,42.9325,-89.2533,58.82,49.3,2.96,US Census ACS,2023,https://data.census.gov
53715,Madison WI,43.0923,-89.5347,59.87,55.8,2.12,US Census ACS,2023,https://data.census.gov
54301,Green Bay,44.5754,-88.1087,47.63,56.6,2.34,US Census ACS,2023,https://data.census.gov
54302,Green Bay,44.6095,-88.0614,48.75,63.5,2.87,US Census ACS,2023,https://data.census.gov
54303,Green Bay,44.4123,-88.1275,42.21,51.6,2.13,US Census ACS,2023,https://data.census.gov
54304,Green Bay,44.5143,-87.8681,35.08,50.9,2.65,US Census ACS,2023,https://data.census.gov
54305,Green Bay,44.6082,-88.1399,40.5,62.1,2.88,US Census ACS,2023,https://data.census.gov
54306,Green Bay,44.5735,-87.9856,36.49,55.2,2.52,US Census ACS,2023,https://data.census.gov
54307,Green Bay,44.4297,-87.9844,45.19,65.0,2.35,US Census ACS,2023,https://data.census.gov
54308,Green Bay,44.4101,-87.9208,40.95,58.2,2.84,US Census ACS,2023,https://data.census.gov
54309,Green Bay,44.5047,-87.9614,48.96,53.2,2.86,US Census ACS,2023,https://data.census.gov
54310,Green Bay,44.5906,-88.0885,35.43,58.4,2.89,US Census ACS,2023,https://data.census.gov
47201,Columbus IN,39.3389,-86.052,54.46,43.3,2.89,US Census ACS,2023,https://data.census.gov
47202,Columbus IN,39.2979,-85.8772,44.57,41.8,2.39,US Census ACS,2023,https://data.census.gov
47203,Columbus IN,39.0799,-85.9561,44.31,49.7,2.81,US Census ACS,2023,https://data.census.gov
47204,Columbus IN,39.1234,-85.804,52.98,48.5,2.73,US Census ACS,2023,https://data.census.gov
47205,Columbus IN,39.1461,-85.8341,47.81,39.6,2.79,US Census ACS,2023,https://data.census.gov
47206,Columbus IN,39.2813,-86.0424,49.63,47.7,2.77,US Census ACS,2023,https://data.census.gov
47207,Columbus IN,39.0835,-85.8065,60.2,51.4,2.73,US Census ACS,2023,https://data.census.gov
47208,Columbus IN,39.2302,-85.9562,43.46,52.2,2.13,US Census ACS,2023,https://data.census.gov
47209,Columbus IN,39.0581,-85.903,48.87,52.8,2.32,US Census ACS,2023,https://data.census.gov
47210,Columbus IN,39.1773,-85.7527,55.94,44.5,2.47,US Census ACS,2023,https://data.census.gov
46801,Fort Wayne,41.1968,-84.96,40.83,54.8,2.35,US Census ACS,2023,https://data.census.gov
46802,Fort Wayne,41.2061,-85.2366,39.99,53.8,2.92,US Census ACS,2023,https://data.census.gov
46803,Fort Wayne,41.1311,-85.0959,38.61,61.8,2.3,US Census ACS,2023,https://data.census.gov
46804,Fort Wayne,41.2302,-85.0068,37.88,50.0,2.59,US Census ACS,2023,https://data.census.gov
46805,Fort Wayne,41.0117,-85.2626,45.91,59.5,2.4,US Census ACS,2023,https://data.census.gov
46806,Fort Wayne,41.1451,-85.2343,47.41,62.6,2.14,US Census ACS,2023,https://data.census.gov
46807,Fort Wayne,41.2443,-84.9516,45.63,58.4,2.36,US Census ACS,2023,https://data.census.gov
46808,Fort Wayne,41.0224,-84.9804,50.45,63.0,2.75,US Census ACS,2023,https://data.census.gov
46809,Fort Wayne,41.0561,-85.2798,40.75,51.0,2.15,US Census ACS,2023,https://data.census.gov
46810,Fort Wayne,41.0588,-85.0202,43.22,56.8,2.36,US Census ACS,2023,https://data.census.gov
47901,Lafayette IN,40.4308,-86.6989,59.95,52.8,2.64,US Census ACS,2023,https://data.census.gov
47902,Lafayette IN,40.4802,-86.7547,58.45,57.5,2.26,US Census ACS,2023,https://data.census.gov
47903,Lafayette IN,40.4898,-86.9805,46.4,45.9,2.77,US Census ACS,2023,https://data.census.gov
47904,Lafayette IN,40.5311,-86.9986,58.89,42.5,2.92,US Census ACS,2023,https://data.census.gov
47905,Lafayette IN,40.3313,-86.8578,49.92,42.1,2.83,US Census ACS,2023,https://data.census.gov
47906,Lafayette IN,40.3853,-86.7086,49.58,46.6,2.54,US Census ACS,2023,https://data.census.gov
47907,Lafayette IN,40.2707,-86.8772,44.0,54.8,2.93,US Census ACS,2023,https://data.census.gov
47908,Lafayette IN,40.5256,-86.8862,48.48,55.4,2.15,US Census ACS,2023,https://data.census.gov
47909,Lafayette IN,40.5527,-86.8872,57.75,48.0,2.72,US Census ACS,2023,https://data.census.gov
47910,Lafayette IN,40.3805,-87.0086,43.05,53.6,2.88,US Census ACS,2023,https://data.census.gov
47501,Vincennes,38.7083,-87.5371,50.01,56.0,2.77,US Census ACS,2023,https://data.census.gov
47502,Vincennes,38.6583,-87.4345,47.17,53.7,2.63,US Census ACS,2023,https://data.census.gov
47503,Vincennes,38.7918,-87.3584,44.56,46.5,2.58,US Census ACS,2023,https://data.census.gov
47504,Vincennes,38.6575,-87.4223,55.44,40.1,2.6,US Census ACS,2023,https://data.census.gov
47505,Vincennes,38.619,-87.5316,58.05,43.6,2.39,US Census ACS,2023,https://data.census.gov
47506,Vincennes,38.5733,-87.5124,47.47,53.7,2.68,US Census ACS,2023,https://data.census.gov
47507,Vincennes,38.765,-87.6093,59.86,52.4,2.61,US Census ACS,2023,https://data.census.gov
47508,Vincennes,38.8205,-87.6649,46.9,43.6,2.36,US Census ACS,2023,https://data.census.gov
47509,Vincennes,38.6576,-87.4466,47.9,56.0,2.09,US Census ACS,2023,https://data.census.gov
47510,Vincennes,38.7536,-87.3799,60.81,42.5,2.86,US Census ACS,2023,https://data.census.gov
40601,Lexington,38.006,-84.5784,51.93,58.1,2.38,US Census ACS,2023,https://data.census.gov
40602,Lexington,38.1332,-84.486,43.48,50.6,2.25,US Census ACS,2023,https://data.census.gov
40603,Lexington,38.1364,-84.4982,38.19,57.7,2.52,US Census ACS,2023,https://data.census.gov
40604,Lexington,38.1782,-84.324,53.14,54.1,2.45,US Census ACS,2023,https://data.census.gov
40605,Lexington,38.0809,-84.3398,41.64,48.5,2.93,US Census ACS,2023,https://data.census.gov
40606,Lexington,38.1198,-84.6788,43.69,61.5,2.47,US Census ACS,2023,https://data.census.gov
40607,Lexington,38.0777,-84.5881,39.38,60.0,2.46,US Census ACS,2023,https://data.census.gov
40608,Lexington,37.9708,-84.4147,49.88,52.8,2.48,US Census ACS,2023,https://data.census.gov
40609,Lexington,38.0465,-84.4889,53.08,56.0,2.68,US Census ACS,2023,https://data.census.gov
40610,Lexington,38.1586,-84.603,52.27,46.9,2.97,US Census ACS,2023,https://data.census.gov
40611,Lexington,37.9947,-84.6519,49.39,55.1,2.93,US Census ACS,2023,https://data.census.gov
40612,Lexington,38.0432,-84.5447,41.73,50.2,2.72,US Census ACS,2023,https://data.census.gov
40613,Lexington,38.1431,-84.5392,53.83,49.3,2.71,US Census ACS,2023,https://data.census.gov
40614,Lexington,37.8913,-84.4176,40.77,51.2,2.38,US Census ACS,2023,https://data.census.gov
40615,Lexington,38.0832,-84.3843,53.04,60.6,2.9,US Census ACS,2023,https://data.census.gov
37660,Kingsport,36.6554,-82.4133,39.42,51.3,2.23,US Census ACS,2023,https://data.census.gov
37661,Kingsport,36.596,-82.5538,50.14,59.2,2.14,US Census ACS,2023,https://data.census.gov
37662,Kingsport,36.6214,-82.41,40.52,54.3,2.41,US Census ACS,2023,https://data.census.gov
37663,Kingsport,36.6844,-82.7363,39.25,53.5,2.97,US Census ACS,2023,https://data.census.gov
37664,Kingsport,36.4909,-82.6425,48.13,57.1,2.74,US Census ACS,2023,https://data.census.gov
37665,Kingsport,36.4456,-82.5524,40.83,55.2,2.72,US Census ACS,2023,https://data.census.gov
37666,Kingsport,36.6568,-82.7302,48.17,52.3,2.88,US Census ACS,2023,https://data.census.gov
37667,Kingsport,36.4232,-82.5806,40.04,61.0,2.8,US Census ACS,2023,https://data.census.gov
37668,Kingsport,36.5526,-82.4312,42.56,52.5,2.09,US Census ACS,2023,https://data.census.gov
37669,Kingsport,36.4969,-82.6474,47.95,55.7,2.37,US Census ACS,2023,https://data.census.gov
37601,Johnson City,36.4091,-82.458,52.01,47.5,2.95,US Census ACS,2023,https://data.census.gov
37602,Johnson City,36.1858,-82.4348,40.59,59.1,2.64,US Census ACS,2023,https://data.census.gov
37603,Johnson City,36.3112,-82.1967,37.47,55.4,2.4,US Census ACS,2023,https://data.census.gov
37604,Johnson City,36.42,-82.4946,49.01,61.3,2.74,US Census ACS,2023,https://data.census.gov
37605,Johnson City,36.3076,-82.3129,41.62,52.2,2.66,US Census ACS,2023,https://data.census.gov
37606,Johnson City,36.3907,-82.3269,38.18,55.6,2.93,US Census ACS,2023,https://data.census.gov
37607,Johnson City,36.2673,-82.254,46.58,55.4,2.8,US Census ACS,2023,https://data.census.gov
37608,Johnson City,36.3732,-82.3433,44.22,48.0,2.53,US Census ACS,2023,https://data.census.gov
37609,Johnson City,36.1947,-82.2876,48.23,51.4,2.62,US Census ACS,2023,https://data.census.gov
37610,Johnson City,36.361,-82.2936,46.9,54.5,2.24,US Census ACS,2023,https://data.census.gov
37201,Nashville,36.0208,-86.6646,46.44,44.3,2.77,US Census ACS,2023,https://data.census.gov
37202,Nashville,36.0437,-86.8936,53.56,44.5,2.92,US Census ACS,2023,https://data.census.gov
37203,Nashville,36.2552,-86.9376,51.27,44.3,2.62,US Census ACS,2023,https://data.census.gov
37204,Nashville,36.061,-86.7206,46.85,52.3,2.31,US Census ACS,2023,https://data.census.gov
37205,Nashville,36.273,-86.7606,43.14,50.0,2.13,US Census ACS,2023,https://data.census.gov
37206,Nashville,36.0539,-86.9444,56.49,44.1,2.71,US Census ACS,2023,https://data.census.gov
37207,Nashville,36.1991,-86.8882,54.43,48.8,2.39,US Census ACS,2023,https://data.census.gov
37208,Nashville,36.1133,-86.8843,53.5,54.1,2.95,US Census ACS,2023,https://data.census.gov
37209,Nashville,36.0776,-86.7782,57.09,42.8,2.58,US Census ACS,2023,https://data.census.gov
37210,Nashville,36.0648,-86.7019,52.21,50.6,2.78,US Census ACS,2023,https://data.census.gov
42101,Bowling Green,36.9433,-86.4594,40.16,54.1,2.15,US Census ACS,2023,https://data.census.gov
42102,Bowling Green,37.091,-86.3387,41.74,55.6,2.69,US Census ACS,2023,https://data.census.gov
42103,Bowling Green,36.8589,-86.5973,41.61,54.1,2.92,US Census ACS,2023,https://data.census.gov
42104,Bowling Green,36.8858,-86.4204,38.64,53.6,2.22,US Census ACS,2023,https://data.census.gov
42105,Bowling Green,36.9149,-86.3951,50.78,59.8,2.27,US Census ACS,2023,https://data.census.gov
42106,Bowling Green,36.9807,-86.5756,43.69,51.8,2.38,US Census ACS,2023,https://data.census.gov
42107,Bowling Green,36.8426,-86.5608,46.16,55.3,2.46,US Census ACS,2023,https://data.census.gov
42108,Bowling Green,36.8899,-86.6549,49.4,62.5,2.2,US Census ACS,2023,https://data.census.gov
42109,Bowling Green,36.8522,-86.3383,48.01,48.3,2.21,US Census ACS,2023,https://data.census.gov
42110,Bowling Green,36.885,-86.4697,44.23,49.4,2.93,US Census ACS,2023,https://data.census.gov
25301,Charleston WV,38.4928,-81.7149,49.5,51.7,2.91,US Census ACS,2023,https://data.census.gov
25302,Charleston WV,38.4804,-81.6704,51.83,40.6,2.86,US Census ACS,2023,https://data.census.gov
25303,Charleston WV,38.3293,-81.619,48.16,53.2,2.13,US Census ACS,2023,https://data.census.gov
25304,Charleston WV,38.4376,-81.4872,56.55,49.7,2.26,US Census ACS,2023,https://data.census.gov
25305,Charleston WV,38.3208,-81.5498,56.92,47.0,2.52,US Census ACS,2023,https://data.census.gov
25306,Charleston WV,38.2937,-81.5395,58.8,44.4,2.66,US Census ACS,2023,https://data.census.gov
25307,Charleston WV,38.4838,-81.5533,49.48,54.7,2.47,US Census ACS,2023,https://data.census.gov
25308,Charleston WV,38.4646,-81.6056,47.21,41.4,2.37,US Census ACS,2023,https://data.census.gov
25309,Charleston WV,38.4046,-81.4693,55.03,47.0,2.3,US Census ACS,2023,https://data.census.gov
25310,Charleston WV,38.4688,-81.4851,52.95,53.7,2.29,US Census ACS,2023,https://data.census.gov
26101,Parkersburg,39.3149,-81.4232,59.28,49.8,2.97,US Census ACS,2023,https://data.census.gov
26102,Parkersburg,39.3786,-81.3911,43.35,51.1,2.85,US Census ACS,2023,https://data.census.gov
26103,Parkersburg,39.2679,-81.5006,60.7,57.4,2.54,US Census ACS,2023,https://data.census.gov
26104,Parkersburg,39.3074,-81.4347,55.74,47.3,2.69,US Census ACS,2023,https://data.census.gov
26105,Parkersburg,39.2244,-81.4021,58.7,44.4,2.46,US Census ACS,2023,https://data.census.gov
26106,Parkersburg,39.2993,-81.5073,49.09,56.5,2.6,US Census ACS,2023,https://data.census.gov
26107,Parkersburg,39.3285,-81.5729,52.71,55.1,2.38,US Census ACS,2023,https://data.census.gov
26108,Parkersburg,39.3579,-81.4881,60.39,49.1,2.95,US Census ACS,2023,https://data.census.gov
26109,Parkersburg,39.4096,-81.5983,44.98,50.5,2.85,US Census ACS,2023,https://data.census.gov
26110,Parkersburg,39.234,-81.4862,57.05,51.5,2.4,US Census ACS,2023,https://data.census.gov
24501,Lynchburg,37.2848,-79.1518,57.84,40.6,2.5,US Census ACS,2023,https://data.census.gov
24502,Lynchburg,37.3604,-79.2192,52.81,46.2,2.54,US Census ACS,2023,https://data.census.gov
24503,Lynchburg,37.4103,-79.127,47.15,39.0,2.36,US Census ACS,2023,https://data.census.gov
24504,Lynchburg,37.5413,-79.0926,45.29,39.4,2.34,US Census ACS,2023,https://data.census.gov
24505,Lynchburg,37.4301,-79.2763,49.73,49.4,2.92,US Census ACS,2023,https://data.census.gov
24506,Lynchburg,37.3068,-79.1192,45.21,46.6,2.34,US Census ACS,2023,https://data.census.gov
24507,Lynchburg,37.4278,-78.9677,53.85,55.7,2.47,US Census ACS,2023,https://data.census.gov
24508,Lynchburg,37.5609,-79.2215,44.06,40.2,2.22,US Census ACS,2023,https://data.census.gov
24509,Lynchburg,37.2748,-79.1749,47.7,50.0,2.79,US Census ACS,2023,https://data.census.gov
24510,Lynchburg,37.4547,-79.1406,54.03,39.0,2.12,US Census ACS,2023,https://data.census.gov
22901,Charlottesville,37.8927,-78.5234,59.12,43.2,2.89,US Census ACS,2023,https://data.census.gov
22902,Charlottesville,38.0076,-78.5321,45.12,53.4,2.43,US Census ACS,2023,https://data.census.gov
22903,Charlottesville,38.0744,-78.5173,43.34,49.1,2.34,US Census ACS,2023,https://data.census.gov
22904,Charlottesville,37.8947,-78.3537,44.84,47.9,2.93,US Census ACS,2023,https://data.census.gov
22905,Charlottesville,38.0246,-78.5513,58.58,56.6,2.62,US Census ACS,2023,https://data.census.gov
22906,Charlottesville,38.1246,-78.4651,61.01,45.5,2.5,US Census ACS,2023,https://data.census.gov
22907,Charlottesville,38.1051,-78.6006,51.22,39.2,2.62,US Census ACS,2023,https://data.census.gov
