zip_code,metro,lat,lng,gross_rent_multiplier,grm_class_a,grm_class_b,data_source,as_of_date,source_url
70508,Lafayette,30.295,-92.1503,9.28,9.2,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70509,Lafayette,30.1123,-92.1867,8.97,10.7,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70510,Lafayette,30.088,-92.1943,8.64,11.2,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74101,Tulsa,36.1745,-96.0746,7.29,10.3,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74102,Tulsa,36.1187,-95.8542,8.87,10.4,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74103,Tulsa,36.0864,-95.8175,9.83,11.1,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74104,Tulsa,36.166,-96.0692,9.69,11.8,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74105,Tulsa,36.2434,-95.8459,8.18,9.0,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74106,Tulsa,36.0844,-96.0303,7.01,9.2,6.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74107,Tulsa,36.2812,-95.9983,8.22,11.3,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74108,Tulsa,36.2384,-95.9567,8.09,10.3,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74109,Tulsa,36.0999,-96.1434,6.97,11.3,6.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74110,Tulsa,36.0791,-96.0878,9.67,9.7,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74111,Tulsa,36.1083,-96.0022,8.4,8.7,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74112,Tulsa,36.116,-95.9311,9.58,10.2,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74113,Tulsa,36.151,-95.9039,9.71,9.6,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74114,Tulsa,36.2011,-95.9272,8.21,8.4,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
74115,Tulsa,36.2697,-95.9837,7.06,10.3,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67201,Wichita,37.5655,-97.2979,7.43,9.9,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67202,Wichita,37.5796,-97.2017,7.12,10.3,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67203,Wichita,37.8148,-97.3073,8.37,10.6,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67204,Wichita,37.5886,-97.4371,7.07,11.6,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67205,Wichita,37.5617,-97.1932,8.72,9.1,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67206,Wichita,37.6108,-97.3717,7.3,10.1,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67207,Wichita,37.7449,-97.4853,7.5,8.9,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67208,Wichita,37.5525,-97.2897,8.07,10.9,7.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67209,Wichita,37.652,-97.4215,9.43,9.3,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
67210,Wichita,37.7183,-97.3327,8.06,9.4,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57101,Sioux Falls,43.6647,-96.8655,8.77,10.3,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57102,Sioux Falls,43.4412,-96.7373,9.52,12.1,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57103,Sioux Falls,43.5347,-96.7066,10.3,10.6,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57104,Sioux Falls,43.5353,-96.6422,10.01,12.4,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57105,Sioux Falls,43.5328,-96.6177,10.34,11.7,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57106,Sioux Falls,43.4462,-96.7464,7.61,11.2,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57107,Sioux Falls,43.5053,-96.735,8.38,11.3,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57108,Sioux Falls,43.6601,-96.5606,8.85,11.8,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57109,Sioux Falls,43.5044,-96.8466,8.21,11.7,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
57110,Sioux Falls,43.4048,-96.7543,7.61,12.1,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58101,Fargo,46.8219,-96.8051,10.37,9.6,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58102,Fargo,46.9293,-96.9542,10.0,9.6,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58103,Fargo,46.8685,-96.96,8.74,11.9,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58104,Fargo,46.854,-96.8947,10.71,9.2,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58105,Fargo,46.7526,-96.6571,9.28,12.4,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58106,Fargo,46.7333,-96.9637,8.45,12.1,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58107,Fargo,46.834,-96.6454,9.6,12.7,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58108,Fargo,46.7681,-96.6802,8.63,9.2,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58109,Fargo,46.9197,-96.6369,10.69,11.8,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
58110,Fargo,46.8312,-96.8584,10.1,12.4,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59101,Billings,45.7226,-108.5036,8.2,12.6,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59102,Billings,45.7348,-108.5551,10.36,11.2,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59103,Billings,45.8289,-108.4262,8.68,11.9,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59104,Billings,45.9326,-108.4693,10.22,9.7,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59105,Billings,45.6543,-108.569,8.92,9.1,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59106,Billings,45.7321,-108.3896,10.81,11.1,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59107,Billings,45.6753,-108.3374,10.46,12.2,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59108,Billings,45.9179,-108.4563,8.29,12.7,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59109,Billings,45.925,-108.4504,10.34,9.5,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59110,Billings,45.8482,-108.3526,8.09,9.0,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59715,Bozeman,45.82,-111.0576,13.0,14.6,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59716,Bozeman,45.6464,-111.0746,15.38,15.5,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59717,Bozeman,45.6607,-111.0085,12.74,17.0,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59718,Bozeman,45.5657,-111.215,13.29,15.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59719,Bozeman,45.7141,-110.925,12.92,15.7,15.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59720,Bozeman,45.7795,-110.9759,14.23,13.1,14.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59721,Bozeman,45.7382,-111.0428,12.08,17.3,14.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59722,Bozeman,45.5393,-111.1085,11.77,17.0,14.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59723,Bozeman,45.6453,-111.0969,11.4,14.1,14.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
59724,Bozeman,45.5952,-111.2139,15.0,17.2,14.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50301,Des Moines,41.5086,-93.7149,7.44,9.5,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50302,Des Moines,41.5788,-93.6806,8.46,11.6,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50303,Des Moines,41.6731,-93.4509,10.08,9.1,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50304,Des Moines,41.4961,-93.6251,9.43,9.6,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50305,Des Moines,41.67,-93.6116,8.66,12.2,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50306,Des Moines,41.5114,-93.5099,7.71,9.0,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50307,Des Moines,41.7073,-93.527,8.45,10.2,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50308,Des Moines,41.6494,-93.6248,9.22,12.4,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50309,Des Moines,41.6649,-93.6598,7.86,10.9,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50310,Des Moines,41.4964,-93.5153,10.37,12.3,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50311,Des Moines,41.6239,-93.6891,9.61,10.1,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50312,Des Moines,41.5786,-93.5743,7.99,12.2,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50313,Des Moines,41.6442,-93.4532,9.74,8.8,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50314,Des Moines,41.5605,-93.5765,10.37,12.1,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
50315,Des Moines,41.6548,-93.4897,7.97,12.0,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52401,Cedar Rapids,41.8816,-91.536,10.33,9.9,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52402,Cedar Rapids,41.9925,-91.6004,9.06,9.2,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52403,Cedar Rapids,41.962,-91.7474,7.88,11.5,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52404,Cedar Rapids,41.9366,-91.5163,7.97,10.4,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52405,Cedar Rapids,42.1062,-91.7485,10.67,9.7,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52406,Cedar Rapids,42.0435,-91.6675,7.67,11.1,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52407,Cedar Rapids,42.1199,-91.6108,7.96,11.1,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52408,Cedar Rapids,41.9025,-91.6681,10.76,11.8,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52409,Cedar Rapids,42.079,-91.5166,10.77,9.1,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
52410,Cedar Rapids,42.0351,-91.543,8.28,11.4,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66101,Kansas City KS,39.1364,-94.499,10.09,10.8,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66102,Kansas City KS,39.0606,-94.6368,9.55,10.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66103,Kansas City KS,39.034,-94.5227,8.56,12.4,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66104,Kansas City KS,39.2453,-94.4841,8.42,13.1,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66105,Kansas City KS,39.2634,-94.5186,10.29,11.6,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66106,Kansas City KS,39.0409,-94.6519,11.01,11.4,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66107,Kansas City KS,39.0177,-94.4766,8.25,13.4,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66108,Kansas City KS,38.9962,-94.578,8.94,11.9,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66109,Kansas City KS,39.2597,-94.7773,11.07,12.7,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
66110,Kansas City KS,39.1839,-94.5731,10.97,11.3,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68501,Lincoln NE,40.9359,-96.579,9.0,9.9,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68502,Lincoln NE,40.8606,-96.69,10.39,10.7,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68503,Lincoln NE,40.7792,-96.5399,10.28,12.0,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68504,Lincoln NE,40.7621,-96.8301,10.28,10.9,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68505,Lincoln NE,40.8326,-96.5664,8.62,10.3,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68506,Lincoln NE,40.755,-96.5533,7.57,9.1,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68507,Lincoln NE,40.7392,-96.8584,9.13,10.4,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68508,Lincoln NE,40.8472,-96.8042,8.01,9.9,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68509,Lincoln NE,40.7477,-96.6747,8.37,11.2,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
68510,Lincoln NE,40.7885,-96.6955,8.56,10.0,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53701,Madison WI,43.1115,-89.2574,10.09,13.1,12.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53702,Madison WI,43.1459,-89.308,12.65,13.6,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53703,Madison WI,42.968,-89.447,12.39,14.6,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53704,Madison WI,43.0892,-89.5189,11.71,12.2,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53705,Madison WI,42.9577,-89.5271,9.8,15.4,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53706,Madison WI,43.0212,-89.5086,10.68,13.6,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53707,Madison WI,43.1038,-89.3219,10.44,14.5,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53708,Madison WI,42.9813,-89.4513,11.74,13.5,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53709,Madison WI,43.1809,-89.5727,9.82,12.1,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53710,Madison WI,43.0885,-89.2825,11.55,15.7,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53711,Madison WI,43.1248,-89.4847,13.21,14.7,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53712,Madison WI,43.142,-89.2285,10.7,11.7,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53713,Madison WI,43.1649,-89.4684,13.53,11.7,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53714,Madison WI,42.9325,-89.2533,10.79,14.3,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
53715,Madison WI,43.0923,-89.5347,12.18,15.2,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54301,Green Bay,44.5754,-88.1087,9.08,9.9,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54302,Green Bay,44.6095,-88.0614,7.79,10.2,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54303,Green Bay,44.4123,-88.1275,8.42,10.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54304,Green Bay,44.5143,-87.8681,9.38,9.9,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54305,Green Bay,44.6082,-88.1399,10.66,12.2,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54306,Green Bay,44.5735,-87.9856,7.64,12.5,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54307,Green Bay,44.4297,-87.9844,9.38,10.1,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54308,Green Bay,44.4101,-87.9208,8.99,10.8,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54309,Green Bay,44.5047,-87.9614,8.0,9.6,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
54310,Green Bay,44.5906,-88.0885,9.78,12.0,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47201,Columbus IN,39.3389,-86.052,8.6,10.6,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47202,Columbus IN,39.2979,-85.8772,9.4,11.1,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47203,Columbus IN,39.0799,-85.9561,8.32,11.1,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47204,Columbus IN,39.1234,-85.804,8.33,12.2,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47205,Columbus IN,39.1461,-85.8341,8.14,12.0,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47206,Columbus IN,39.2813,-86.0424,9.11,12.9,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47207,Columbus IN,39.0835,-85.8065,11.53,11.3,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47208,Columbus IN,39.2302,-85.9562,8.88,13.3,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47209,Columbus IN,39.0581,-85.903,8.09,9.5,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47210,Columbus IN,39.1773,-85.7527,8.1,11.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46801,Fort Wayne,41.1968,-84.96,8.91,8.6,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46802,Fort Wayne,41.2061,-85.2366,9.69,11.1,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46803,Fort Wayne,41.1311,-85.0959,8.79,9.9,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46804,Fort Wayne,41.2302,-85.0068,9.68,8.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46805,Fort Wayne,41.0117,-85.2626,8.16,10.4,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46806,Fort Wayne,41.1451,-85.2343,9.3,8.9,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46807,Fort Wayne,41.2443,-84.9516,7.95,11.2,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46808,Fort Wayne,41.0224,-84.9804,10.01,9.2,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46809,Fort Wayne,41.0561,-85.2798,8.12,9.5,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46810,Fort Wayne,41.0588,-85.0202,8.9,11.0,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47901,Lafayette IN,40.4308,-86.6989,10.33,13.6,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47902,Lafayette IN,40.4802,-86.7547,9.66,10.0,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47903,Lafayette IN,40.4898,-86.9805,9.43,11.2,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47904,Lafayette IN,40.5311,-86.9986,11.46,10.9,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47905,Lafayette IN,40.3313,-86.8578,8.74,11.3,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47906,Lafayette IN,40.3853,-86.7086,10.41,13.5,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47907,Lafayette IN,40.2707,-86.8772,10.05,13.6,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47908,Lafayette IN,40.5256,-86.8862,10.42,12.1,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47909,Lafayette IN,40.5527,-86.8872,9.44,10.0,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47910,Lafayette IN,40.3805,-87.0086,9.19,10.2,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47501,Vincennes,38.7083,-87.5371,8.91,9.8,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
47502,Vincennes,38.6583,-87.4345,11.05,9.5,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
