zip_code,metro,lat,lng,composite_mf_score_100,market_tier,data_source,as_of_date,source_url
99508,Anchorage,61.3087,-149.9868,54.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99509,Anchorage,61.2596,-150.0544,57.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99510,Anchorage,61.2513,-149.7347,52.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96801,Honolulu,21.4344,-157.8729,55.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96802,Honolulu,21.1685,-157.912,53.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96803,Honolulu,21.2913,-157.7544,53.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96804,Honolulu,21.3188,-157.7852,52.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96805,Honolulu,21.3697,-157.7216,55.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96806,Honolulu,21.3152,-157.7718,53.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96807,Honolulu,21.4447,-157.7036,51.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96808,Honolulu,21.1859,-157.7462,53.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96809,Honolulu,21.2634,-157.9212,51.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
96810,Honolulu,21.4019,-157.8454,53.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76101,Fort Worth,32.7547,-97.1585,69.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76102,Fort Worth,32.6582,-97.2675,69.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76103,Fort Worth,32.7886,-97.1679,68.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76104,Fort Worth,32.7475,-97.3862,71.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76105,Fort Worth,32.9002,-97.2705,66.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76106,Fort Worth,32.8599,-97.4859,67.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76107,Fort Worth,32.8788,-97.2149,70.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76108,Fort Worth,32.7816,-97.2837,67.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76109,Fort Worth,32.6143,-97.3858,70.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76110,Fort Worth,32.7352,-97.3326,72.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76111,Fort Worth,32.8995,-97.311,73.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76112,Fort Worth,32.7093,-97.5105,68.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76113,Fort Worth,32.7693,-97.4406,69.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76114,Fort Worth,32.8259,-97.2174,67.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76115,Fort Worth,32.8768,-97.1927,69.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78401,Corpus Christi,27.7965,-97.2803,51.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78402,Corpus Christi,27.8657,-97.2384,57.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78403,Corpus Christi,27.8911,-97.5661,56.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78404,Corpus Christi,27.8449,-97.4315,51.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78405,Corpus Christi,27.6976,-97.5432,53.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78406,Corpus Christi,27.8832,-97.2819,50.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78407,Corpus Christi,27.8981,-97.3536,56.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78408,Corpus Christi,27.8209,-97.5554,50.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78409,Corpus Christi,27.8942,-97.4693,53.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78410,Corpus Christi,27.8702,-97.2471,52.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78411,Corpus Christi,27.846,-97.3758,55.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78412,Corpus Christi,27.7306,-97.4006,49.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78413,Corpus Christi,27.8118,-97.3349,49.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78414,Corpus Christi,27.8473,-97.3811,56.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78415,Corpus Christi,27.862,-97.2876,55.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79401,Lubbock,33.5153,-101.7663,52.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79402,Lubbock,33.7197,-102.015,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79403,Lubbock,33.5141,-101.7007,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79404,Lubbock,33.6251,-101.988,57.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79405,Lubbock,33.6265,-101.9366,50.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79406,Lubbock,33.522,-101.6911,57.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79407,Lubbock,33.5654,-101.9654,51.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79408,Lubbock,33.4399,-101.7233,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79409,Lubbock,33.6062,-101.936,56.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79410,Lubbock,33.6885,-101.9207,51.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79101,Amarillo,35.119,-101.738,57.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79102,Amarillo,35.1821,-101.8009,58.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79103,Amarillo,35.28,-101.7577,56.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79104,Amarillo,35.2449,-101.8237,56.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79105,Amarillo,35.1416,-101.7652,56.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79106,Amarillo,35.0753,-101.959,55.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79107,Amarillo,35.2465,-101.9093,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79108,Amarillo,35.3533,-102.0021,56.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79109,Amarillo,35.3543,-101.6868,54.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
79110,Amarillo,35.2963,-101.8671,54.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76201,Denton,33.2099,-97.0283,75.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76202,Denton,33.1825,-97.2035,71.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76203,Denton,33.135,-97.2498,67.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76204,Denton,33.1825,-97.0021,66.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76205,Denton,33.0919,-97.2902,69.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76206,Denton,33.2081,-97.0504,74.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76207,Denton,33.1922,-97.0169,69.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76208,Denton,33.1471,-96.9693,72.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76209,Denton,33.2857,-97.0391,71.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
76210,Denton,33.2026,-96.9928,69.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75401,Greenville TX,33.1181,-96.1485,66.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75402,Greenville TX,33.1258,-96.0154,72.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75403,Greenville TX,33.1463,-96.0361,69.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75404,Greenville TX,33.2625,-96.1611,70.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75405,Greenville TX,33.2091,-96.2445,67.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75406,Greenville TX,33.055,-96.173,69.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75407,Greenville TX,33.2114,-96.043,69.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75408,Greenville TX,33.114,-96.1377,70.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75409,Greenville TX,33.065,-96.1166,66.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
75410,Greenville TX,33.3071,-95.9658,70.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36101,Montgomery,32.3959,-86.2919,56.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36102,Montgomery,32.2358,-86.2049,55.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36103,Montgomery,32.4886,-86.4499,55.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36104,Montgomery,32.3342,-86.1669,56.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36105,Montgomery,32.3037,-86.432,58.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36106,Montgomery,32.4883,-86.3256,56.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36107,Montgomery,32.3615,-86.2148,56.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36108,Montgomery,32.2218,-86.463,50.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36109,Montgomery,32.2646,-86.1847,49.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36110,Montgomery,32.4829,-86.4256,49.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36601,Mobile,30.611,-87.8918,49.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36602,Mobile,30.5864,-88.2037,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36603,Mobile,30.7569,-88.1984,48.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36604,Mobile,30.7953,-87.919,49.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36605,Mobile,30.5644,-88.0322,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36606,Mobile,30.7494,-88.1855,51.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36607,Mobile,30.6156,-87.9536,53.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36608,Mobile,30.6756,-88.1351,50.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36609,Mobile,30.5489,-88.0187,50.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
36610,Mobile,30.5534,-88.1658,48.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31201,Macon,32.9122,-83.5236,49.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31202,Macon,32.8308,-83.8022,47.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31203,Macon,32.881,-83.6344,52.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31204,Macon,32.8412,-83.5994,54.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31205,Macon,32.8797,-83.7902,49.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31206,Macon,32.7735,-83.6513,54.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31207,Macon,32.934,-83.7794,52.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31208,Macon,32.7645,-83.4904,52.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31209,Macon,32.9827,-83.6256,50.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
31210,Macon,32.8647,-83.7167,48.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30901,Augusta,33.4576,-81.844,57.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30902,Augusta,33.4432,-82.0922,61.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30903,Augusta,33.4799,-81.9335,60.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30904,Augusta,33.3942,-81.9079,54.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30905,Augusta,33.393,-81.9894,60.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30906,Augusta,33.3948,-82.168,60.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30907,Augusta,33.418,-81.9768,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30908,Augusta,33.5507,-82.1129,54.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30909,Augusta,33.5734,-82.1482,56.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
30910,Augusta,33.5498,-81.9518,52.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70801,Baton Rouge,30.5762,-91.2582,56.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70802,Baton Rouge,30.5067,-91.0399,54.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70803,Baton Rouge,30.5539,-91.1479,53.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70804,Baton Rouge,30.3378,-91.3183,52.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70805,Baton Rouge,30.5312,-91.2347,54.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70806,Baton Rouge,30.5972,-91.0817,55.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70807,Baton Rouge,30.4069,-91.1238,47.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70808,Baton Rouge,30.3899,-91.2711,56.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70809,Baton Rouge,30.5456,-91.3632,47.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70810,Baton Rouge,30.3322,-91.1683,51.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70811,Baton Rouge,30.3089,-91.3416,50.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70812,Baton Rouge,30.4158,-91.2374,49.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70813,Baton Rouge,30.3226,-91.3601,52.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70814,Baton Rouge,30.5252,-91.3368,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70815,Baton Rouge,30.5757,-91.0282,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71101,Shreveport,32.5358,-93.8159,46.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71102,Shreveport,32.4687,-93.6927,49.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71103,Shreveport,32.6235,-93.7468,41.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71104,Shreveport,32.5257,-93.9166,43.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71105,Shreveport,32.4053,-93.7802,47.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71106,Shreveport,32.4774,-93.6079,43.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71107,Shreveport,32.58,-93.6863,43.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71108,Shreveport,32.4673,-93.6525,42.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71109,Shreveport,32.5288,-93.7222,46.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
71110,Shreveport,32.6259,-93.6311,43.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70501,Lafayette,30.3512,-92.1268,54.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70502,Lafayette,30.3597,-92.1401,51.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70503,Lafayette,30.2337,-92.0247,51.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70504,Lafayette,30.183,-91.9374,47.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70505,Lafayette,30.3388,-92.1054,49.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70506,Lafayette,30.0771,-92.1089,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70507,Lafayette,30.3403,-92.1842,54.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70508,Lafayette,30.295,-92.1503,55.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70509,Lafayette,30.1123,-92.1867,49.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
70510,Lafayette,30.088,-92.1943,49.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74101,Tulsa,36.1745,-96.0746,55.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74102,Tulsa,36.1187,-95.8542,53.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74103,Tulsa,36.0864,-95.8175,54.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74104,Tulsa,36.166,-96.0692,59.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74105,Tulsa,36.2434,-95.8459,57.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74106,Tulsa,36.0844,-96.0303,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74107,Tulsa,36.2812,-95.9983,61.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74108,Tulsa,36.2384,-95.9567,60.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74109,Tulsa,36.0999,-96.1434,53.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74110,Tulsa,36.0791,-96.0878,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74111,Tulsa,36.1083,-96.0022,58.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74112,Tulsa,36.116,-95.9311,57.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74113,Tulsa,36.151,-95.9039,56.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74114,Tulsa,36.2011,-95.9272,55.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
74115,Tulsa,36.2697,-95.9837,53.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67201,Wichita,37.5655,-97.2979,59.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67202,Wichita,37.5796,-97.2017,59.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67203,Wichita,37.8148,-97.3073,57.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67204,Wichita,37.5886,-97.4371,57.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67205,Wichita,37.5617,-97.1932,56.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67206,Wichita,37.6108,-97.3717,55.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67207,Wichita,37.7449,-97.4853,54.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67208,Wichita,37.5525,-97.2897,59.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67209,Wichita,37.652,-97.4215,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
67210,Wichita,37.7183,-97.3327,53.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57101,Sioux Falls,43.6647,-96.8655,70.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57102,Sioux Falls,43.4412,-96.7373,66.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57103,Sioux Falls,43.5347,-96.7066,75.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57104,Sioux Falls,43.5353,-96.6422,76.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57105,Sioux Falls,43.5328,-96.6177,69.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57106,Sioux Falls,43.4462,-96.7464,70.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57107,Sioux Falls,43.5053,-96.735,74.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57108,Sioux Falls,43.6601,-96.5606,68.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57109,Sioux Falls,43.5044,-96.8466,66.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
57110,Sioux Falls,43.4048,-96.7543,66.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58101,Fargo,46.8219,-96.8051,65.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58102,Fargo,46.9293,-96.9542,66.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58103,Fargo,46.8685,-96.96,71.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58104,Fargo,46.854,-96.8947,73.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58105,Fargo,46.7526,-96.6571,73.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58106,Fargo,46.7333,-96.9637,68.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
58107,Fargo,46.834,-96.6454,71.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
