zip_code,metro,lat,lng,hard_cost_per_sf,total_dev_cost_per_unit,construction_cost_yoy_chg_pct,data_source,as_of_date,source_url
70504,Lafayette,30.183,-91.9374,138.51,150116.0,3.38,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
70505,Lafayette,30.3388,-92.1054,165.13,123027.46,3.95,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
70506,Lafayette,30.0771,-92.1089,156.69,131659.47,2.87,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
70507,Lafayette,30.3403,-92.1842,150.47,143903.94,4.02,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
70508,Lafayette,30.295,-92.1503,145.63,144881.91,3.17,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
70509,Lafayette,30.1123,-92.1867,147.55,118062.81,3.36,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
70510,Lafayette,30.088,-92.1943,134.33,147980.45,4.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74101,Tulsa,36.1745,-96.0746,158.91,132825.26,3.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74102,Tulsa,36.1187,-95.8542,148.62,134127.7,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74103,Tulsa,36.0864,-95.8175,165.74,108783.7,3.72,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74104,Tulsa,36.166,-96.0692,155.06,116941.78,4.13,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74105,Tulsa,36.2434,-95.8459,138.23,116196.89,3.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74106,Tulsa,36.0844,-96.0303,161.42,142138.58,4.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74107,Tulsa,36.2812,-95.9983,129.71,134529.13,2.97,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74108,Tulsa,36.2384,-95.9567,135.26,101994.98,3.75,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74109,Tulsa,36.0999,-96.1434,172.86,109113.77,3.32,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74110,Tulsa,36.0791,-96.0878,142.01,111758.79,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74111,Tulsa,36.1083,-96.0022,174.79,126353.22,3.49,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74112,Tulsa,36.116,-95.9311,160.27,118957.88,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74113,Tulsa,36.151,-95.9039,147.94,104403.59,3.93,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74114,Tulsa,36.2011,-95.9272,131.64,131143.69,2.98,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
74115,Tulsa,36.2697,-95.9837,179.87,102900.44,3.28,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67201,Wichita,37.5655,-97.2979,134.52,137241.06,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67202,Wichita,37.5796,-97.2017,173.03,114551.0,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67203,Wichita,37.8148,-97.3073,171.78,103203.74,3.75,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67204,Wichita,37.5886,-97.4371,181.49,116647.39,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67205,Wichita,37.5617,-97.1932,174.51,107365.3,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67206,Wichita,37.6108,-97.3717,157.72,107539.25,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67207,Wichita,37.7449,-97.4853,181.85,138610.4,4.05,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67208,Wichita,37.5525,-97.2897,136.78,131353.33,3.78,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67209,Wichita,37.652,-97.4215,167.13,107164.58,2.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
67210,Wichita,37.7183,-97.3327,157.99,123605.61,3.34,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57101,Sioux Falls,43.6647,-96.8655,149.74,169394.57,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57102,Sioux Falls,43.4412,-96.7373,136.47,176848.73,3.69,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57103,Sioux Falls,43.5347,-96.7066,178.03,129575.1,3.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57104,Sioux Falls,43.5353,-96.6422,149.26,178893.14,3.72,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57105,Sioux Falls,43.5328,-96.6177,169.11,143858.59,4.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57106,Sioux Falls,43.4462,-96.7464,141.46,136283.85,3.32,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57107,Sioux Falls,43.5053,-96.735,177.0,128698.14,3.41,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57108,Sioux Falls,43.6601,-96.5606,157.04,140739.9,3.97,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57109,Sioux Falls,43.5044,-96.8466,165.12,158509.3,3.34,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
57110,Sioux Falls,43.4048,-96.7543,165.27,159950.81,3.5,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58101,Fargo,46.8219,-96.8051,175.37,139194.26,3.26,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58102,Fargo,46.9293,-96.9542,131.63,127574.54,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58103,Fargo,46.8685,-96.96,128.18,134508.0,3.13,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58104,Fargo,46.854,-96.8947,159.69,148961.4,3.42,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58105,Fargo,46.7526,-96.6571,179.86,163995.78,2.97,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58106,Fargo,46.7333,-96.9637,162.45,161134.7,3.1,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58107,Fargo,46.834,-96.6454,162.77,174497.38,3.51,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58108,Fargo,46.7681,-96.6802,142.88,177139.22,3.17,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58109,Fargo,46.9197,-96.6369,161.67,140065.74,3.82,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
58110,Fargo,46.8312,-96.8584,133.61,154710.97,3.23,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59101,Billings,45.7226,-108.5036,168.51,142022.45,3.46,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59102,Billings,45.7348,-108.5551,137.03,132863.7,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59103,Billings,45.8289,-108.4262,133.28,127009.99,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59104,Billings,45.9326,-108.4693,175.01,156234.69,3.35,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59105,Billings,45.6543,-108.569,174.17,169975.55,2.91,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59106,Billings,45.7321,-108.3896,129.0,147202.0,2.87,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59107,Billings,45.6753,-108.3374,161.48,177374.9,3.15,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59108,Billings,45.9179,-108.4563,131.03,140334.31,3.36,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59109,Billings,45.925,-108.4504,133.58,134617.62,3.55,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59110,Billings,45.8482,-108.3526,169.6,158580.55,2.96,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59715,Bozeman,45.82,-111.0576,170.85,272791.51,3.71,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59716,Bozeman,45.6464,-111.0746,167.91,302546.54,3.8,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59717,Bozeman,45.6607,-111.0085,137.43,273147.02,3.42,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59718,Bozeman,45.5657,-111.215,178.82,352802.58,3.26,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59719,Bozeman,45.7141,-110.925,152.73,310884.84,3.97,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59720,Bozeman,45.7795,-110.9759,166.18,298269.66,2.98,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59721,Bozeman,45.7382,-111.0428,135.76,351488.28,3.16,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59722,Bozeman,45.5393,-111.1085,161.22,265498.19,3.5,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59723,Bozeman,45.6453,-111.0969,142.76,300262.66,3.08,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
59724,Bozeman,45.5952,-111.2139,147.42,248326.03,3.77,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50301,Des Moines,41.5086,-93.7149,166.9,158895.6,3.09,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50302,Des Moines,41.5788,-93.6806,159.6,164617.99,2.9,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50303,Des Moines,41.6731,-93.4509,166.62,163266.94,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50304,Des Moines,41.4961,-93.6251,168.46,159636.33,3.56,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50305,Des Moines,41.67,-93.6116,147.49,143001.23,3.62,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50306,Des Moines,41.5114,-93.5099,153.4,165447.4,3.54,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50307,Des Moines,41.7073,-93.527,161.17,131358.23,3.87,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50308,Des Moines,41.6494,-93.6248,178.28,122907.66,2.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50309,Des Moines,41.6649,-93.6598,146.61,138071.73,3.88,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50310,Des Moines,41.4964,-93.5153,178.14,135260.09,3.96,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50311,Des Moines,41.6239,-93.6891,139.5,137576.17,3.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50312,Des Moines,41.5786,-93.5743,148.54,119266.61,3.47,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50313,Des Moines,41.6442,-93.4532,156.77,137273.62,3.95,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50314,Des Moines,41.5605,-93.5765,168.26,148494.1,3.64,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
50315,Des Moines,41.6548,-93.4897,178.2,140867.72,3.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52401,Cedar Rapids,41.8816,-91.536,128.02,125270.69,3.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52402,Cedar Rapids,41.9925,-91.6004,163.36,136783.28,3.35,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52403,Cedar Rapids,41.962,-91.7474,137.75,138979.39,4.11,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52404,Cedar Rapids,41.9366,-91.5163,182.4,152114.28,3.29,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52405,Cedar Rapids,42.1062,-91.7485,172.93,142943.85,3.19,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52406,Cedar Rapids,42.0435,-91.6675,173.29,158561.75,3.2,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52407,Cedar Rapids,42.1199,-91.6108,177.41,141780.59,3.34,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52408,Cedar Rapids,41.9025,-91.6681,178.5,155009.38,3.72,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52409,Cedar Rapids,42.079,-91.5166,171.95,149594.76,3.74,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
52410,Cedar Rapids,42.0351,-91.543,161.83,155338.02,3.61,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66101,Kansas City KS,39.1364,-94.499,180.78,185693.84,3.65,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66102,Kansas City KS,39.0606,-94.6368,127.32,181610.12,3.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66103,Kansas City KS,39.034,-94.5227,156.9,135529.09,3.22,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66104,Kansas City KS,39.2453,-94.4841,142.61,161490.32,3.69,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66105,Kansas City KS,39.2634,-94.5186,171.52,150018.39,3.85,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66106,Kansas City KS,39.0409,-94.6519,156.67,133824.12,3.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66107,Kansas City KS,39.0177,-94.4766,171.43,144551.95,3.19,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66108,Kansas City KS,38.9962,-94.578,139.36,189379.15,3.54,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66109,Kansas City KS,39.2597,-94.7773,156.87,138991.76,3.69,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
66110,Kansas City KS,39.1839,-94.5731,138.17,167056.36,3.52,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68501,Lincoln NE,40.9359,-96.579,161.1,120487.25,4.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68502,Lincoln NE,40.8606,-96.69,142.7,141368.5,3.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68503,Lincoln NE,40.7792,-96.5399,127.85,156814.26,3.25,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68504,Lincoln NE,40.7621,-96.8301,155.79,150632.82,4.13,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68505,Lincoln NE,40.8326,-96.5664,163.39,118979.71,3.53,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68506,Lincoln NE,40.755,-96.5533,174.51,143152.51,2.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68507,Lincoln NE,40.7392,-96.8584,156.32,126527.84,3.84,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68508,Lincoln NE,40.8472,-96.8042,154.48,151832.6,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68509,Lincoln NE,40.7477,-96.6747,136.6,150966.67,3.49,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
68510,Lincoln NE,40.7885,-96.6955,169.79,160836.1,3.67,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53701,Madison WI,43.1115,-89.2574,127.74,216834.68,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53702,Madison WI,43.1459,-89.308,129.27,246555.12,3.81,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53703,Madison WI,42.968,-89.447,145.9,214908.58,3.68,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53704,Madison WI,43.0892,-89.5189,163.03,226619.59,2.91,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53705,Madison WI,42.9577,-89.5271,170.89,258079.21,2.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53706,Madison WI,43.0212,-89.5086,162.88,231227.6,3.59,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53707,Madison WI,43.1038,-89.3219,135.41,219801.04,3.81,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53708,Madison WI,42.9813,-89.4513,137.89,224742.25,2.97,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53709,Madison WI,43.1809,-89.5727,147.67,205326.85,2.98,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
53710,Madison WI,43.0885,-89.2825,162.63,226196.99,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
