zip_code,metro,lat,lng,primary_hazard,hazard_severity,composite_hazard_score_1_10,data_source,as_of_date,source_url
67206,Wichita,37.6108,-97.3717,Tornado,High,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
67207,Wichita,37.7449,-97.4853,Tornado,High,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
67208,Wichita,37.5525,-97.2897,Tornado,High,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
67209,Wichita,37.652,-97.4215,Tornado,High,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
67210,Wichita,37.7183,-97.3327,Tornado,High,3.27,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57101,Sioux Falls,43.6647,-96.8655,Low,Low,3.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57102,Sioux Falls,43.4412,-96.7373,Low,Low,3.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57103,Sioux Falls,43.5347,-96.7066,Low,Low,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57104,Sioux Falls,43.5353,-96.6422,Low,Low,3.16,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57105,Sioux Falls,43.5328,-96.6177,Low,Low,3.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57106,Sioux Falls,43.4462,-96.7464,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57107,Sioux Falls,43.5053,-96.735,Low,Low,3.05,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57108,Sioux Falls,43.6601,-96.5606,Low,Low,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57109,Sioux Falls,43.5044,-96.8466,Low,Low,2.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
57110,Sioux Falls,43.4048,-96.7543,Low,Low,3.71,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58101,Fargo,46.8219,-96.8051,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58102,Fargo,46.9293,-96.9542,Low,Low,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58103,Fargo,46.8685,-96.96,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58104,Fargo,46.854,-96.8947,Low,Low,3.62,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58105,Fargo,46.7526,-96.6571,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58106,Fargo,46.7333,-96.9637,Low,Low,3.35,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58107,Fargo,46.834,-96.6454,Low,Low,3.43,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58108,Fargo,46.7681,-96.6802,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58109,Fargo,46.9197,-96.6369,Low,Low,3.37,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
58110,Fargo,46.8312,-96.8584,Low,Low,3.7,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59101,Billings,45.7226,-108.5036,Low,Low,3.77,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59102,Billings,45.7348,-108.5551,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59103,Billings,45.8289,-108.4262,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59104,Billings,45.9326,-108.4693,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59105,Billings,45.6543,-108.569,Low,Low,3.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59106,Billings,45.7321,-108.3896,Low,Low,2.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59107,Billings,45.6753,-108.3374,Low,Low,3.65,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59108,Billings,45.9179,-108.4563,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59109,Billings,45.925,-108.4504,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59110,Billings,45.8482,-108.3526,Low,Low,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59715,Bozeman,45.82,-111.0576,Low,Low,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59716,Bozeman,45.6464,-111.0746,Low,Low,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59717,Bozeman,45.6607,-111.0085,Low,Low,2.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59718,Bozeman,45.5657,-111.215,Low,Low,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59719,Bozeman,45.7141,-110.925,Low,Low,3.11,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59720,Bozeman,45.7795,-110.9759,Low,Low,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59721,Bozeman,45.7382,-111.0428,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59722,Bozeman,45.5393,-111.1085,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59723,Bozeman,45.6453,-111.0969,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
59724,Bozeman,45.5952,-111.2139,Low,Low,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50301,Des Moines,41.5086,-93.7149,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50302,Des Moines,41.5788,-93.6806,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50303,Des Moines,41.6731,-93.4509,Low,Low,3.57,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50304,Des Moines,41.4961,-93.6251,Low,Low,3.44,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50305,Des Moines,41.67,-93.6116,Low,Low,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50306,Des Moines,41.5114,-93.5099,Low,Low,4.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50307,Des Moines,41.7073,-93.527,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50308,Des Moines,41.6494,-93.6248,Low,Low,3.44,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50309,Des Moines,41.6649,-93.6598,Low,Low,3.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50310,Des Moines,41.4964,-93.5153,Low,Low,4.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50311,Des Moines,41.6239,-93.6891,Low,Low,3.73,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50312,Des Moines,41.5786,-93.5743,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50313,Des Moines,41.6442,-93.4532,Low,Low,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50314,Des Moines,41.5605,-93.5765,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
50315,Des Moines,41.6548,-93.4897,Low,Low,3.35,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52401,Cedar Rapids,41.8816,-91.536,Low,Low,2.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52402,Cedar Rapids,41.9925,-91.6004,Low,Low,3.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52403,Cedar Rapids,41.962,-91.7474,Low,Low,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52404,Cedar Rapids,41.9366,-91.5163,Low,Low,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52405,Cedar Rapids,42.1062,-91.7485,Low,Low,3.42,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52406,Cedar Rapids,42.0435,-91.6675,Low,Low,3.66,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52407,Cedar Rapids,42.1199,-91.6108,Low,Low,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52408,Cedar Rapids,41.9025,-91.6681,Low,Low,2.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52409,Cedar Rapids,42.079,-91.5166,Low,Low,3.04,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
52410,Cedar Rapids,42.0351,-91.543,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66101,Kansas City KS,39.1364,-94.499,Low,Low,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66102,Kansas City KS,39.0606,-94.6368,Low,Low,3.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66103,Kansas City KS,39.034,-94.5227,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66104,Kansas City KS,39.2453,-94.4841,Low,Low,3.8,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66105,Kansas City KS,39.2634,-94.5186,Low,Low,4.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66106,Kansas City KS,39.0409,-94.6519,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66107,Kansas City KS,39.0177,-94.4766,Low,Low,2.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66108,Kansas City KS,38.9962,-94.578,Low,Low,3.68,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66109,Kansas City KS,39.2597,-94.7773,Low,Low,2.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
66110,Kansas City KS,39.1839,-94.5731,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68501,Lincoln NE,40.9359,-96.579,Low,Low,2.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68502,Lincoln NE,40.8606,-96.69,Low,Low,3.4,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68503,Lincoln NE,40.7792,-96.5399,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68504,Lincoln NE,40.7621,-96.8301,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68505,Lincoln NE,40.8326,-96.5664,Low,Low,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68506,Lincoln NE,40.755,-96.5533,Low,Low,3.22,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68507,Lincoln NE,40.7392,-96.8584,Low,Low,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68508,Lincoln NE,40.8472,-96.8042,Low,Low,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68509,Lincoln NE,40.7477,-96.6747,Low,Low,4.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
68510,Lincoln NE,40.7885,-96.6955,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53701,Madison WI,43.1115,-89.2574,Low,Low,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53702,Madison WI,43.1459,-89.308,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53703,Madison WI,42.968,-89.447,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53704,Madison WI,43.0892,-89.5189,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53705,Madison WI,42.9577,-89.5271,Low,Low,4.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53706,Madison WI,43.0212,-89.5086,Low,Low,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53707,Madison WI,43.1038,-89.3219,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53708,Madison WI,42.9813,-89.4513,Low,Low,4.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53709,Madison WI,43.1809,-89.5727,Low,Low,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53710,Madison WI,43.0885,-89.2825,Low,Low,4.04,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53711,Madison WI,43.1248,-89.4847,Low,Low,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53712,Madison WI,43.142,-89.2285,Low,Low,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53713,Madison WI,43.1649,-89.4684,Low,Low,3.71,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53714,Madison WI,42.9325,-89.2533,Low,Low,2.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
53715,Madison WI,43.0923,-89.5347,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54301,Green Bay,44.5754,-88.1087,Low,Low,3.68,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54302,Green Bay,44.6095,-88.0614,Low,Low,3.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54303,Green Bay,44.4123,-88.1275,Low,Low,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54304,Green Bay,44.5143,-87.8681,Low,Low,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54305,Green Bay,44.6082,-88.1399,Low,Low,3.56,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54306,Green Bay,44.5735,-87.9856,Low,Low,3.95,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54307,Green Bay,44.4297,-87.9844,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54308,Green Bay,44.4101,-87.9208,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54309,Green Bay,44.5047,-87.9614,Low,Low,3.15,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
54310,Green Bay,44.5906,-88.0885,Low,Low,2.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47201,Columbus IN,39.3389,-86.052,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47202,Columbus IN,39.2979,-85.8772,Low,Low,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47203,Columbus IN,39.0799,-85.9561,Low,Low,3.58,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47204,Columbus IN,39.1234,-85.804,Low,Low,4.05,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47205,Columbus IN,39.1461,-85.8341,Low,Low,3.6,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47206,Columbus IN,39.2813,-86.0424,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47207,Columbus IN,39.0835,-85.8065,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47208,Columbus IN,39.2302,-85.9562,Low,Low,3.84,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47209,Columbus IN,39.0581,-85.903,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47210,Columbus IN,39.1773,-85.7527,Low,Low,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46801,Fort Wayne,41.1968,-84.96,Low,Low,3.68,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46802,Fort Wayne,41.2061,-85.2366,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46803,Fort Wayne,41.1311,-85.0959,Low,Low,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46804,Fort Wayne,41.2302,-85.0068,Low,Low,3.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46805,Fort Wayne,41.0117,-85.2626,Low,Low,4.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46806,Fort Wayne,41.1451,-85.2343,Low,Low,3.4,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46807,Fort Wayne,41.2443,-84.9516,Low,Low,3.6,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46808,Fort Wayne,41.0224,-84.9804,Low,Low,3.29,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46809,Fort Wayne,41.0561,-85.2798,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46810,Fort Wayne,41.0588,-85.0202,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47901,Lafayette IN,40.4308,-86.6989,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47902,Lafayette IN,40.4802,-86.7547,Low,Low,3.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47903,Lafayette IN,40.4898,-86.9805,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47904,Lafayette IN,40.5311,-86.9986,Low,Low,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47905,Lafayette IN,40.3313,-86.8578,Low,Low,2.95,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47906,Lafayette IN,40.3853,-86.7086,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47907,Lafayette IN,40.2707,-86.8772,Low,Low,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47908,Lafayette IN,40.5256,-86.8862,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47909,Lafayette IN,40.5527,-86.8872,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47910,Lafayette IN,40.3805,-87.0086,Low,Low,2.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47501,Vincennes,38.7083,-87.5371,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47502,Vincennes,38.6583,-87.4345,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47503,Vincennes,38.7918,-87.3584,Low,Low,3.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47504,Vincennes,38.6575,-87.4223,Low,Low,3.56,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47505,Vincennes,38.619,-87.5316,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47506,Vincennes,38.5733,-87.5124,Low,Low,2.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47507,Vincennes,38.765,-87.6093,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47508,Vincennes,38.8205,-87.6649,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47509,Vincennes,38.6576,-87.4466,Low,Low,3.18,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
47510,Vincennes,38.7536,-87.3799,Low,Low,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40601,Lexington,38.006,-84.5784,Low,Low,3.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40602,Lexington,38.1332,-84.486,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40603,Lexington,38.1364,-84.4982,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40604,Lexington,38.1782,-84.324,Low,Low,3.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40605,Lexington,38.0809,-84.3398,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40606,Lexington,38.1198,-84.6788,Low,Low,3.27,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40607,Lexington,38.0777,-84.5881,Low,Low,3.68,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40608,Lexington,37.9708,-84.4147,Low,Low,3.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40609,Lexington,38.0465,-84.4889,Low,Low,3.16,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40610,Lexington,38.1586,-84.603,Low,Low,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40611,Lexington,37.9947,-84.6519,Low,Low,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40612,Lexington,38.0432,-84.5447,Low,Low,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40613,Lexington,38.1431,-84.5392,Low,Low,3.29,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40614,Lexington,37.8913,-84.4176,Low,Low,3.75,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
40615,Lexington,38.0832,-84.3843,Low,Low,3.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37660,Kingsport,36.6554,-82.4133,Low,Low,4.05,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37661,Kingsport,36.596,-82.5538,Low,Low,2.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37662,Kingsport,36.6214,-82.41,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37663,Kingsport,36.6844,-82.7363,Low,Low,3.34,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37664,Kingsport,36.4909,-82.6425,Low,Low,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37665,Kingsport,36.4456,-82.5524,Low,Low,2.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37666,Kingsport,36.6568,-82.7302,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37667,Kingsport,36.4232,-82.5806,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37668,Kingsport,36.5526,-82.4312,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37669,Kingsport,36.4969,-82.6474,Low,Low,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37601,Johnson City,36.4091,-82.458,Low,Low,3.42,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37602,Johnson City,36.1858,-82.4348,Low,Low,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37603,Johnson City,36.3112,-82.1967,Low,Low,3.29,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37604,Johnson City,36.42,-82.4946,Low,Low,4.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37605,Johnson City,36.3076,-82.3129,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37606,Johnson City,36.3907,-82.3269,Low,Low,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37607,Johnson City,36.2673,-82.254,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37608,Johnson City,36.3732,-82.3433,Low,Low,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37609,Johnson City,36.1947,-82.2876,Low,Low,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37610,Johnson City,36.361,-82.2936,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37201,Nashville,36.0208,-86.6646,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37202,Nashville,36.0437,-86.8936,Low,Low,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
