zip_code,metro,lat,lng,median_household_income,median_wage_growth_yoy_pct,rent_to_income_ratio_pct,pct_cost_burdened_renters,data_source,as_of_date,source_url
76115,Fort Worth,32.8768,-97.1927,72763.35,4.48,27.9,32.48,US Census ACS / BLS,2023,https://data.census.gov
78401,Corpus Christi,27.7965,-97.2803,62617.06,4.34,19.9,34.85,US Census ACS / BLS,2023,https://data.census.gov
78402,Corpus Christi,27.8657,-97.2384,64587.16,3.72,24.9,39.82,US Census ACS / BLS,2023,https://data.census.gov
78403,Corpus Christi,27.8911,-97.5661,61488.46,4.37,26.4,44.39,US Census ACS / BLS,2023,https://data.census.gov
78404,Corpus Christi,27.8449,-97.4315,59066.92,3.6,26.2,45.08,US Census ACS / BLS,2023,https://data.census.gov
78405,Corpus Christi,27.6976,-97.5432,47398.78,3.88,27.5,40.16,US Census ACS / BLS,2023,https://data.census.gov
78406,Corpus Christi,27.8832,-97.2819,46436.5,4.42,23.0,31.64,US Census ACS / BLS,2023,https://data.census.gov
78407,Corpus Christi,27.8981,-97.3536,55100.98,4.42,24.2,34.11,US Census ACS / BLS,2023,https://data.census.gov
78408,Corpus Christi,27.8209,-97.5554,49654.0,3.64,22.8,38.53,US Census ACS / BLS,2023,https://data.census.gov
78409,Corpus Christi,27.8942,-97.4693,61149.88,3.15,27.1,34.65,US Census ACS / BLS,2023,https://data.census.gov
78410,Corpus Christi,27.8702,-97.2471,49913.38,4.25,26.6,38.65,US Census ACS / BLS,2023,https://data.census.gov
78411,Corpus Christi,27.846,-97.3758,61785.46,3.62,24.4,42.2,US Census ACS / BLS,2023,https://data.census.gov
78412,Corpus Christi,27.7306,-97.4006,61066.72,3.13,30.1,40.57,US Census ACS / BLS,2023,https://data.census.gov
78413,Corpus Christi,27.8118,-97.3349,59330.26,3.44,29.5,45.4,US Census ACS / BLS,2023,https://data.census.gov
78414,Corpus Christi,27.8473,-97.3811,57583.9,4.12,22.3,31.64,US Census ACS / BLS,2023,https://data.census.gov
78415,Corpus Christi,27.862,-97.2876,52530.94,3.65,26.0,39.67,US Census ACS / BLS,2023,https://data.census.gov
79401,Lubbock,33.5153,-101.7663,45084.83,3.66,24.8,33.76,US Census ACS / BLS,2023,https://data.census.gov
79402,Lubbock,33.7197,-102.015,59456.18,3.99,25.1,45.13,US Census ACS / BLS,2023,https://data.census.gov
79403,Lubbock,33.5141,-101.7007,52846.14,4.28,20.9,33.98,US Census ACS / BLS,2023,https://data.census.gov
79404,Lubbock,33.6251,-101.988,60472.67,3.36,20.1,44.79,US Census ACS / BLS,2023,https://data.census.gov
79405,Lubbock,33.6265,-101.9366,60197.49,4.37,31.8,36.54,US Census ACS / BLS,2023,https://data.census.gov
79406,Lubbock,33.522,-101.6911,53462.03,3.55,27.1,34.28,US Census ACS / BLS,2023,https://data.census.gov
79407,Lubbock,33.5654,-101.9654,46734.06,3.85,27.0,44.17,US Census ACS / BLS,2023,https://data.census.gov
79408,Lubbock,33.4399,-101.7233,45002.46,3.42,28.6,43.75,US Census ACS / BLS,2023,https://data.census.gov
79409,Lubbock,33.6062,-101.936,53864.51,3.49,26.2,36.4,US Census ACS / BLS,2023,https://data.census.gov
79410,Lubbock,33.6885,-101.9207,49180.77,3.76,20.5,41.07,US Census ACS / BLS,2023,https://data.census.gov
79101,Amarillo,35.119,-101.738,55722.7,4.04,25.6,40.23,US Census ACS / BLS,2023,https://data.census.gov
79102,Amarillo,35.1821,-101.8009,54318.88,4.34,19.9,37.87,US Census ACS / BLS,2023,https://data.census.gov
79103,Amarillo,35.28,-101.7577,61274.62,4.18,27.6,33.35,US Census ACS / BLS,2023,https://data.census.gov
79104,Amarillo,35.2449,-101.8237,60312.34,4.17,19.6,32.96,US Census ACS / BLS,2023,https://data.census.gov
79105,Amarillo,35.1416,-101.7652,62682.4,3.18,33.3,44.29,US Census ACS / BLS,2023,https://data.census.gov
79106,Amarillo,35.0753,-101.959,51671.62,3.44,24.0,38.37,US Census ACS / BLS,2023,https://data.census.gov
79107,Amarillo,35.2465,-101.9093,57082.96,3.67,23.2,43.53,US Census ACS / BLS,2023,https://data.census.gov
79108,Amarillo,35.3533,-102.0021,57025.54,4.17,26.6,32.26,US Census ACS / BLS,2023,https://data.census.gov
79109,Amarillo,35.3543,-101.6868,52065.64,3.49,22.3,40.1,US Census ACS / BLS,2023,https://data.census.gov
79110,Amarillo,35.2963,-101.8671,59441.14,4.08,24.4,42.95,US Census ACS / BLS,2023,https://data.census.gov
76201,Denton,33.2099,-97.0283,52350.58,3.87,24.4,39.33,US Census ACS / BLS,2023,https://data.census.gov
76202,Denton,33.1825,-97.2035,58863.95,4.13,25.8,34.35,US Census ACS / BLS,2023,https://data.census.gov
76203,Denton,33.135,-97.2498,60437.46,4.04,18.0,40.5,US Census ACS / BLS,2023,https://data.census.gov
76204,Denton,33.1825,-97.0021,66971.18,4.2,30.9,33.23,US Census ACS / BLS,2023,https://data.census.gov
76205,Denton,33.0919,-97.2902,52658.05,4.23,23.7,41.03,US Census ACS / BLS,2023,https://data.census.gov
76206,Denton,33.2081,-97.0504,64690.03,4.28,32.1,38.36,US Census ACS / BLS,2023,https://data.census.gov
76207,Denton,33.1922,-97.0169,71601.29,3.35,23.3,40.19,US Census ACS / BLS,2023,https://data.census.gov
76208,Denton,33.1471,-96.9693,52909.0,3.26,29.3,44.96,US Census ACS / BLS,2023,https://data.census.gov
76209,Denton,33.2857,-97.0391,57701.9,4.41,28.0,39.61,US Census ACS / BLS,2023,https://data.census.gov
76210,Denton,33.2026,-96.9928,70667.58,3.45,18.3,40.24,US Census ACS / BLS,2023,https://data.census.gov
75401,Greenville TX,33.1181,-96.1485,55805.08,4.02,26.1,42.81,US Census ACS / BLS,2023,https://data.census.gov
75402,Greenville TX,33.1258,-96.0154,66641.1,3.2,25.8,36.46,US Census ACS / BLS,2023,https://data.census.gov
75403,Greenville TX,33.1463,-96.0361,54823.9,3.97,24.1,44.15,US Census ACS / BLS,2023,https://data.census.gov
75404,Greenville TX,33.2625,-96.1611,65171.58,3.19,33.7,34.65,US Census ACS / BLS,2023,https://data.census.gov
75405,Greenville TX,33.2091,-96.2445,60369.64,4.33,19.5,39.98,US Census ACS / BLS,2023,https://data.census.gov
75406,Greenville TX,33.055,-96.173,68420.35,4.34,22.0,35.49,US Census ACS / BLS,2023,https://data.census.gov
75407,Greenville TX,33.2114,-96.043,66641.1,3.66,23.1,35.91,US Census ACS / BLS,2023,https://data.census.gov
75408,Greenville TX,33.114,-96.1377,73346.63,4.42,23.7,43.03,US Census ACS / BLS,2023,https://data.census.gov
75409,Greenville TX,33.065,-96.1166,61852.72,4.12,22.0,36.33,US Census ACS / BLS,2023,https://data.census.gov
75410,Greenville TX,33.3071,-95.9658,61366.65,3.12,24.9,38.11,US Census ACS / BLS,2023,https://data.census.gov
36101,Montgomery,32.3959,-86.2919,50537.97,3.44,20.3,33.44,US Census ACS / BLS,2023,https://data.census.gov
36102,Montgomery,32.2358,-86.2049,53621.15,3.37,24.3,33.32,US Census ACS / BLS,2023,https://data.census.gov
36103,Montgomery,32.4886,-86.4499,45032.42,4.44,24.7,33.3,US Census ACS / BLS,2023,https://data.census.gov
36104,Montgomery,32.3342,-86.1669,52621.5,3.49,24.0,42.8,US Census ACS / BLS,2023,https://data.census.gov
36105,Montgomery,32.3037,-86.432,45848.61,3.46,22.4,41.35,US Census ACS / BLS,2023,https://data.census.gov
36106,Montgomery,32.4883,-86.3256,51391.6,4.1,24.6,45.16,US Census ACS / BLS,2023,https://data.census.gov
36107,Montgomery,32.3615,-86.2148,47162.75,4.35,23.2,40.02,US Census ACS / BLS,2023,https://data.census.gov
36108,Montgomery,32.2218,-86.463,55919.97,3.22,22.5,39.17,US Census ACS / BLS,2023,https://data.census.gov
36109,Montgomery,32.2646,-86.1847,43330.77,3.58,21.6,40.44,US Census ACS / BLS,2023,https://data.census.gov
36110,Montgomery,32.4829,-86.4256,43057.46,3.95,26.6,37.12,US Census ACS / BLS,2023,https://data.census.gov
36601,Mobile,30.611,-87.8918,48463.33,4.41,35.0,33.33,US Census ACS / BLS,2023,https://data.census.gov
36602,Mobile,30.5864,-88.2037,56393.67,3.93,25.7,34.12,US Census ACS / BLS,2023,https://data.census.gov
36603,Mobile,30.7569,-88.1984,47132.88,4.34,21.0,43.58,US Census ACS / BLS,2023,https://data.census.gov
36604,Mobile,30.7953,-87.919,54920.04,3.18,35.9,44.62,US Census ACS / BLS,2023,https://data.census.gov
36605,Mobile,30.5644,-88.0322,41580.6,3.24,29.7,42.9,US Census ACS / BLS,2023,https://data.census.gov
36606,Mobile,30.7494,-88.1855,53427.21,3.17,22.0,39.23,US Census ACS / BLS,2023,https://data.census.gov
36607,Mobile,30.6156,-87.9536,56372.71,4.14,19.4,43.04,US Census ACS / BLS,2023,https://data.census.gov
36608,Mobile,30.6756,-88.1351,48286.99,3.95,23.3,36.83,US Census ACS / BLS,2023,https://data.census.gov
36609,Mobile,30.5489,-88.0187,40812.36,4.04,22.3,36.07,US Census ACS / BLS,2023,https://data.census.gov
36610,Mobile,30.5534,-88.1658,45814.65,4.44,22.1,33.2,US Census ACS / BLS,2023,https://data.census.gov
31201,Macon,32.9122,-83.5236,57064.13,3.5,20.7,31.7,US Census ACS / BLS,2023,https://data.census.gov
31202,Macon,32.8308,-83.8022,40639.51,3.27,33.8,44.97,US Census ACS / BLS,2023,https://data.census.gov
31203,Macon,32.881,-83.6344,47487.32,4.02,25.0,43.84,US Census ACS / BLS,2023,https://data.census.gov
31204,Macon,32.8412,-83.5994,55887.33,3.43,35.6,31.99,US Census ACS / BLS,2023,https://data.census.gov
31205,Macon,32.8797,-83.7902,47841.76,3.99,24.8,34.02,US Census ACS / BLS,2023,https://data.census.gov
31206,Macon,32.7735,-83.6513,56056.69,4.07,25.9,38.53,US Census ACS / BLS,2023,https://data.census.gov
31207,Macon,32.934,-83.7794,43082.16,3.43,33.6,39.91,US Census ACS / BLS,2023,https://data.census.gov
31208,Macon,32.7645,-83.4904,45610.37,3.93,25.2,34.49,US Census ACS / BLS,2023,https://data.census.gov
31209,Macon,32.9827,-83.6256,51681.21,3.53,29.0,33.94,US Census ACS / BLS,2023,https://data.census.gov
31210,Macon,32.8647,-83.7167,55328.61,3.65,30.8,34.27,US Census ACS / BLS,2023,https://data.census.gov
30901,Augusta,33.4576,-81.844,47557.18,4.37,25.6,38.44,US Census ACS / BLS,2023,https://data.census.gov
30902,Augusta,33.4432,-82.0922,55970.2,4.04,22.0,39.52,US Census ACS / BLS,2023,https://data.census.gov
30903,Augusta,33.4799,-81.9335,57979.9,3.44,19.9,45.03,US Census ACS / BLS,2023,https://data.census.gov
30904,Augusta,33.3942,-81.9079,60858.82,3.84,30.2,42.6,US Census ACS / BLS,2023,https://data.census.gov
30905,Augusta,33.393,-81.9894,59841.1,4.0,32.5,41.9,US Census ACS / BLS,2023,https://data.census.gov
30906,Augusta,33.3948,-82.168,54970.3,4.32,19.3,36.49,US Census ACS / BLS,2023,https://data.census.gov
30907,Augusta,33.418,-81.9768,47917.54,3.56,22.0,41.5,US Census ACS / BLS,2023,https://data.census.gov
30908,Augusta,33.5507,-82.1129,63690.22,3.15,28.7,40.81,US Census ACS / BLS,2023,https://data.census.gov
30909,Augusta,33.5734,-82.1482,60751.9,4.41,20.9,44.99,US Census ACS / BLS,2023,https://data.census.gov
30910,Augusta,33.5498,-81.9518,56843.38,4.11,28.1,37.83,US Census ACS / BLS,2023,https://data.census.gov
70801,Baton Rouge,30.5762,-91.2582,47097.82,3.19,27.9,37.37,US Census ACS / BLS,2023,https://data.census.gov
70802,Baton Rouge,30.5067,-91.0399,59247.1,4.2,29.7,39.74,US Census ACS / BLS,2023,https://data.census.gov
70803,Baton Rouge,30.5539,-91.1479,52439.86,3.43,28.6,44.36,US Census ACS / BLS,2023,https://data.census.gov
70804,Baton Rouge,30.3378,-91.3183,63020.98,4.34,26.5,44.13,US Census ACS / BLS,2023,https://data.census.gov
70805,Baton Rouge,30.5312,-91.2347,57199.78,3.74,26.2,35.67,US Census ACS / BLS,2023,https://data.census.gov
70806,Baton Rouge,30.5972,-91.0817,59251.06,3.58,34.0,42.07,US Census ACS / BLS,2023,https://data.census.gov
70807,Baton Rouge,30.4069,-91.1238,60785.56,3.19,21.0,38.83,US Census ACS / BLS,2023,https://data.census.gov
70808,Baton Rouge,30.3899,-91.2711,64640.62,3.19,20.0,38.11,US Census ACS / BLS,2023,https://data.census.gov
70809,Baton Rouge,30.5456,-91.3632,59591.62,3.24,27.3,33.71,US Census ACS / BLS,2023,https://data.census.gov
70810,Baton Rouge,30.3322,-91.1683,52837.84,4.13,26.4,37.03,US Census ACS / BLS,2023,https://data.census.gov
70811,Baton Rouge,30.3089,-91.3416,50135.14,3.62,28.0,40.34,US Census ACS / BLS,2023,https://data.census.gov
70812,Baton Rouge,30.4158,-91.2374,58944.16,3.47,20.8,35.33,US Census ACS / BLS,2023,https://data.census.gov
70813,Baton Rouge,30.3226,-91.3601,58029.4,3.18,26.5,43.17,US Census ACS / BLS,2023,https://data.census.gov
70814,Baton Rouge,30.5252,-91.3368,64620.82,3.32,28.9,44.43,US Census ACS / BLS,2023,https://data.census.gov
70815,Baton Rouge,30.5757,-91.0282,58670.92,3.84,22.9,39.1,US Census ACS / BLS,2023,https://data.census.gov
71101,Shreveport,32.5358,-93.8159,48315.9,3.24,23.2,41.52,US Census ACS / BLS,2023,https://data.census.gov
71102,Shreveport,32.4687,-93.6927,45060.5,3.65,30.3,39.19,US Census ACS / BLS,2023,https://data.census.gov
71103,Shreveport,32.6235,-93.7468,49910.85,3.56,24.6,33.42,US Census ACS / BLS,2023,https://data.census.gov
71104,Shreveport,32.5257,-93.9166,53922.54,4.1,24.7,37.06,US Census ACS / BLS,2023,https://data.census.gov
71105,Shreveport,32.4053,-93.7802,54257.63,3.49,27.1,35.11,US Census ACS / BLS,2023,https://data.census.gov
71106,Shreveport,32.4774,-93.6079,49577.63,4.21,31.0,39.68,US Census ACS / BLS,2023,https://data.census.gov
71107,Shreveport,32.58,-93.6863,58714.86,3.91,26.6,32.82,US Census ACS / BLS,2023,https://data.census.gov
71108,Shreveport,32.4673,-93.6525,47567.1,4.29,28.2,44.48,US Census ACS / BLS,2023,https://data.census.gov
71109,Shreveport,32.5288,-93.7222,45043.65,3.17,18.9,40.91,US Census ACS / BLS,2023,https://data.census.gov
71110,Shreveport,32.6259,-93.6311,45253.31,3.48,27.4,37.87,US Census ACS / BLS,2023,https://data.census.gov
70501,Lafayette,30.3512,-92.1268,48712.77,3.83,19.4,43.97,US Census ACS / BLS,2023,https://data.census.gov
70502,Lafayette,30.3597,-92.1401,50380.72,3.69,28.2,40.56,US Census ACS / BLS,2023,https://data.census.gov
70503,Lafayette,30.2337,-92.0247,44268.64,3.24,33.7,32.72,US Census ACS / BLS,2023,https://data.census.gov
70504,Lafayette,30.183,-91.9374,48390.78,3.66,24.9,44.92,US Census ACS / BLS,2023,https://data.census.gov
70505,Lafayette,30.3388,-92.1054,55772.08,3.27,23.4,34.5,US Census ACS / BLS,2023,https://data.census.gov
70506,Lafayette,30.0771,-92.1089,54734.99,3.56,23.3,42.07,US Census ACS / BLS,2023,https://data.census.gov
70507,Lafayette,30.3403,-92.1842,53037.09,3.42,27.9,37.76,US Census ACS / BLS,2023,https://data.census.gov
70508,Lafayette,30.295,-92.1503,56256.93,3.84,24.2,33.34,US Census ACS / BLS,2023,https://data.census.gov
70509,Lafayette,30.1123,-92.1867,55377.09,4.01,33.0,41.32,US Census ACS / BLS,2023,https://data.census.gov
70510,Lafayette,30.088,-92.1943,45045.52,3.71,27.8,43.3,US Census ACS / BLS,2023,https://data.census.gov
74101,Tulsa,36.1745,-96.0746,53994.16,4.05,29.3,37.65,US Census ACS / BLS,2023,https://data.census.gov
74102,Tulsa,36.1187,-95.8542,53520.94,3.26,25.6,40.4,US Census ACS / BLS,2023,https://data.census.gov
74103,Tulsa,36.0864,-95.8175,48178.9,4.24,24.4,39.43,US Census ACS / BLS,2023,https://data.census.gov
74104,Tulsa,36.166,-96.0692,61316.2,4.02,23.0,38.57,US Census ACS / BLS,2023,https://data.census.gov
74105,Tulsa,36.2434,-95.8459,50820.22,4.39,17.1,43.4,US Census ACS / BLS,2023,https://data.census.gov
74106,Tulsa,36.0844,-96.0303,54899.02,3.53,27.1,40.83,US Census ACS / BLS,2023,https://data.census.gov
74107,Tulsa,36.2812,-95.9983,62365.6,4.32,24.3,44.34,US Census ACS / BLS,2023,https://data.census.gov
74108,Tulsa,36.2384,-95.9567,49774.78,4.25,30.1,35.92,US Census ACS / BLS,2023,https://data.census.gov
74109,Tulsa,36.0999,-96.1434,56694.88,3.67,19.6,43.66,US Census ACS / BLS,2023,https://data.census.gov
74110,Tulsa,36.0791,-96.0878,51725.08,3.79,28.8,43.82,US Census ACS / BLS,2023,https://data.census.gov
74111,Tulsa,36.1083,-96.0022,61334.02,3.31,19.9,31.92,US Census ACS / BLS,2023,https://data.census.gov
74112,Tulsa,36.116,-95.9311,46682.02,3.66,16.9,34.06,US Census ACS / BLS,2023,https://data.census.gov
74113,Tulsa,36.151,-95.9039,45583.12,3.39,23.7,42.21,US Census ACS / BLS,2023,https://data.census.gov
74114,Tulsa,36.2011,-95.9272,48844.18,4.14,22.2,39.17,US Census ACS / BLS,2023,https://data.census.gov
74115,Tulsa,36.2697,-95.9837,54605.98,4.48,20.2,44.96,US Census ACS / BLS,2023,https://data.census.gov
67201,Wichita,37.5655,-97.2979,57419.56,3.71,23.9,40.05,US Census ACS / BLS,2023,https://data.census.gov
67202,Wichita,37.5796,-97.2017,50685.58,3.6,19.5,42.04,US Census ACS / BLS,2023,https://data.census.gov
67203,Wichita,37.8148,-97.3073,59666.86,3.15,27.3,38.53,US Census ACS / BLS,2023,https://data.census.gov
67204,Wichita,37.5886,-97.4371,64854.46,3.4,20.4,37.94,US Census ACS / BLS,2023,https://data.census.gov
67205,Wichita,37.5617,-97.1932,45272.26,3.8,30.1,36.37,US Census ACS / BLS,2023,https://data.census.gov
67206,Wichita,37.6108,-97.3717,52289.38,3.56,20.2,32.61,US Census ACS / BLS,2023,https://data.census.gov
67207,Wichita,37.7449,-97.4853,62860.6,4.28,23.5,36.14,US Census ACS / BLS,2023,https://data.census.gov
67208,Wichita,37.5525,-97.2897,62749.72,3.54,27.7,44.95,US Census ACS / BLS,2023,https://data.census.gov
67209,Wichita,37.652,-97.4215,59060.98,4.1,22.6,31.89,US Census ACS / BLS,2023,https://data.census.gov
67210,Wichita,37.7183,-97.3327,51041.98,4.33,26.6,38.43,US Census ACS / BLS,2023,https://data.census.gov
57101,Sioux Falls,43.6647,-96.8655,54806.26,3.82,29.8,33.03,US Census ACS / BLS,2023,https://data.census.gov
57102,Sioux Falls,43.4412,-96.7373,67736.24,3.16,29.8,37.97,US Census ACS / BLS,2023,https://data.census.gov
57103,Sioux Falls,43.5347,-96.7066,62520.06,3.63,26.8,37.35,US Census ACS / BLS,2023,https://data.census.gov
57104,Sioux Falls,43.5353,-96.6422,51217.21,3.5,17.7,45.12,US Census ACS / BLS,2023,https://data.census.gov
57105,Sioux Falls,43.5328,-96.6177,66294.37,3.81,24.9,34.91,US Census ACS / BLS,2023,https://data.census.gov
57106,Sioux Falls,43.4462,-96.7464,58375.23,3.18,19.5,35.7,US Census ACS / BLS,2023,https://data.census.gov
57107,Sioux Falls,43.5053,-96.735,68541.99,3.96,27.1,42.3,US Census ACS / BLS,2023,https://data.census.gov
57108,Sioux Falls,43.6601,-96.5606,62022.32,3.14,28.3,33.29,US Census ACS / BLS,2023,https://data.census.gov
57109,Sioux Falls,43.5044,-96.8466,56937.82,3.51,26.2,37.48,US Census ACS / BLS,2023,https://data.census.gov
57110,Sioux Falls,43.4048,-96.7543,52027.42,3.22,21.1,34.6,US Census ACS / BLS,2023,https://data.census.gov
58101,Fargo,46.8219,-96.8051,62174.1,3.82,19.0,34.38,US Census ACS / BLS,2023,https://data.census.gov
58102,Fargo,46.9293,-96.9542,52393.47,4.27,18.0,44.81,US Census ACS / BLS,2023,https://data.census.gov
58103,Fargo,46.8685,-96.96,69986.1,4.02,24.4,37.05,US Census ACS / BLS,2023,https://data.census.gov
58104,Fargo,46.854,-96.8947,56886.49,3.5,21.1,42.79,US Census ACS / BLS,2023,https://data.census.gov
58105,Fargo,46.7526,-96.6571,61000.06,3.79,21.3,44.73,US Census ACS / BLS,2023,https://data.census.gov
58106,Fargo,46.7333,-96.9637,64258.78,4.11,28.3,34.08,US Census ACS / BLS,2023,https://data.census.gov
58107,Fargo,46.834,-96.6454,71097.63,3.65,26.4,44.12,US Census ACS / BLS,2023,https://data.census.gov
58108,Fargo,46.7681,-96.6802,63718.64,4.45,18.6,33.65,US Census ACS / BLS,2023,https://data.census.gov
58109,Fargo,46.9197,-96.6369,51395.77,3.49,19.2,43.01,US Census ACS / BLS,2023,https://data.census.gov
58110,Fargo,46.8312,-96.8584,58763.6,4.26,17.5,44.84,US Census ACS / BLS,2023,https://data.census.gov
59101,Billings,45.7226,-108.5036,53096.0,4.23,21.1,44.28,US Census ACS / BLS,2023,https://data.census.gov
59102,Billings,45.7348,-108.5551,59593.01,3.43,24.3,45.06,US Census ACS / BLS,2023,https://data.census.gov
59103,Billings,45.8289,-108.4262,53578.28,3.22,24.9,32.75,US Census ACS / BLS,2023,https://data.census.gov
59104,Billings,45.9326,-108.4693,58451.56,3.45,20.8,40.62,US Census ACS / BLS,2023,https://data.census.gov
59105,Billings,45.6543,-108.569,63826.07,3.77,17.4,38.55,US Census ACS / BLS,2023,https://data.census.gov
59106,Billings,45.7321,-108.3896,64158.82,3.15,17.0,35.5,US Census ACS / BLS,2023,https://data.census.gov
59107,Billings,45.6753,-108.3374,61854.86,3.26,29.5,33.87,US Census ACS / BLS,2023,https://data.census.gov
59108,Billings,45.9179,-108.4563,62728.85,4.02,22.3,36.06,US Census ACS / BLS,2023,https://data.census.gov
59109,Billings,45.925,-108.4504,67827.47,3.59,28.6,38.92,US Census ACS / BLS,2023,https://data.census.gov
59110,Billings,45.8482,-108.3526,63434.36,3.61,20.0,44.26,US Census ACS / BLS,2023,https://data.census.gov
59715,Bozeman,45.82,-111.0576,68062.75,4.35,25.1,42.91,US Census ACS / BLS,2023,https://data.census.gov
59716,Bozeman,45.6464,-111.0746,83651.04,3.2,31.6,35.5,US Census ACS / BLS,2023,https://data.census.gov
59717,Bozeman,45.6607,-111.0085,74895.26,3.78,29.0,41.47,US Census ACS / BLS,2023,https://data.census.gov
59718,Bozeman,45.5657,-111.215,60584.83,3.78,33.6,37.84,US Census ACS / BLS,2023,https://data.census.gov
59719,Bozeman,45.7141,-110.925,69353.57,4.23,27.3,44.52,US Census ACS / BLS,2023,https://data.census.gov
